Gene	5637	SV-HUC-1	T24	UM-Uc-3
BHLHB9	129.5253069	149	93.79371887	437.3667069
ENOSF1	306.6313389	353	404.0344813	444.9863359
GMCL1	329.1000145	379	185.7837124	464.7973715
EXOC4	2262.727811	2606	2640.653931	3163.669978
ATP6V1C1	948.9711263	1093	633.1076024	3073.758355
C3orf75	467.8771291	539	975.8154213	315.4526423
TRIP4	844.5578687	973	607.8554473	1377.62893
EZH1	697.8506333	804	616.8740741	1395.91604
KIF16B	1091.713301	1258	1381.653628	2104.541541
NCOR1	7312.893094	8427	7471.030453	7455.045053
PRKAR1B	1030.915708	1188	2629.831579	544.0415135
TPR	19592.6852	22579	11868.51289	16005.79276
RNF34	1422.135003	1639	2189.722591	1088.083027
SLFN12	141.4204882	163	191.1948885	210.3017615
MFSD8	136.133741	157	90.18626814	452.605965
SERINC1	2231.007328	2573	1035.338358	8154.526999
DNAJC18	433.5132722	500	456.3425168	1290.765159
XRCC1	3129.754355	3611	3964.588348	1705.272979
COL4A3BP	926.5024506	1069	712.4715183	803.1089008
RBBP7	5762.554472	6649	5064.860819	4407.193437
HSPD1	9775.195613	11281	7312.302621	27026.82421
TTLL5	1775.02538	2049	1531.362833	1648.887724
RPL18A	15783.58383	18222	22867.63015	39498.63302
RPH3AL	50.22409861	58	171.3539095	225.5410196
PNKP	703.1373805	812	629.5001516	911.3076332
SRRM1	12854.72587	14848	9895.237341	7695.825331
NOC4L	639.6964138	739	891.0403293	403.8403391
UQCRC2	1893.977192	2188	1603.511848	3793.051336
PFKL	5215.376134	6026	14776.11817	3287.107968
CTBP1	2548.212161	2945	3979.018151	2377.324261
CIAPIN1	1090.391614	1261	1603.511848	981.4082204
SCCPDH	1284.679575	1486	649.3411306	1505.638698
LUC7L2	9719.684767	11243	7734.374356	9981.714043
TIFA	502.2409861	581	476.1834958	399.2685617
SERBP1	21665.09011	25064	19996.09937	34949.71448
NOL9	1403.631387	1624	1783.884384	979.8842946
GTPBP3	631.766293	731	602.4442712	611.094249
PRMT3	654.2349687	757	252.5215508	1944.529331
BRP44L	247.1554326	286	122.6533247	499.847665
ZBTB42	224.6867569	260	306.6333117	399.2685617
MOSPD2	314.5614597	364	182.1762617	399.2685617
ELP2	1209.343427	1400	1028.123457	1391.344263
CENPL	393.862668	456	247.1103747	120.3901388
AP1AR	652.9132819	756	423.8754603	2212.740273
UFD1L	1512.009705	1751	2085.106519	1241.999534
ZNF646	1172.336196	1358	2438.636691	624.8095813
PPP1R7	2848.235066	3300	4254.988131	1566.595731
AGBL5	2322.203717	2691	2622.616678	1312.100121
RNF111	1160.441015	1345	734.1162227	1604.693876
NPHP3	124.2385597	144	79.36391597	230.112797
FAM208A	2751.751929	3190	1953.434568	4491.009356
PKD1	1288.644635	1494	2716.410397	1981.10355
RAB1A	3679.576066	4267	3515.460732	3389.210997
SMARCC1	19535.85267	22655	13096.84986	9379.763349
EFR3A	2212.503712	2566	2106.751224	5917.403913
MED10	654.2349687	759	649.3411306	786.345717
ANKLE2	7943.337701	9217	4785.283388	3908.869698
PAFAH2	274.9108555	319	290.3997834	160.0122098
FPGS	1626.996457	1888	2256.460429	525.7544038
TMEM192	400.471102	465	232.6805718	886.9248203
MTO1	619.8711117	720	355.3338965	1229.808127
KIAA0907	654.2349687	760	883.8254278	1272.47805
RABAC1	796.9771437	926	1139.954429	646.1445426
MYCBP	37.00723055	43	36.07450726	35.05029359
TMEM184C	384.6108604	447	358.9413472	661.3838007
PABPC4	7977.701557	9273	7810.130821	8537.032377
MRPS22	1715.549473	1995	876.6105264	2573.91069
ECD	659.5217159	767	919.8999351	979.8842946
LOC647979	15796.8007	18378	10245.16006	14216.70386
DNAJC1	952.9361867	1109	1060.590513	973.7885913
TDRKH	982.0132964	1143	867.5918995	720.8169072
NUDT16L1	255.0855534	297	353.5301711	190.490726
CST3	1542.408502	1797	2153.648083	1760.134308
PRPF38A	3169.404959	3693	2406.169634	3590.369204
RAC1	12829.61382	14951	12916.47732	5816.824809
ZNF670	80.62289513	94	48.7005848	80.76806783
PRDM11	112.3433785	131	147.9054798	316.9765681
ZHX3	993.9084777	1159	3125.856054	1606.217802
ACYP1	190.3229	222	162.3352827	207.2539099
VMAC	31.72048333	37	39.68195798	50.28955167
OSBPL7	251.120493	293	216.4470435	330.6919003
LIN7C	689.9205124	805	227.2693957	711.6733524
HELB	109.7000048	128	75.75646524	60.95703232
SCAPER	857.7747367	1001	748.5460256	1033.221698
CKLF	77.97952152	91	135.2794022	100.5791033
LRCH3	962.1879943	1123	1442.98029	1539.165066
GRWD1	1003.160285	1171	945.1520902	982.9321462
ZNF446	138.7771146	162	371.5674248	167.6318389
PDCD5	1979.886835	2312	2599.168248	3808.290594
DCAF8	1300.539817	1519	3143.893308	3128.619684
TMEM43	1628.318144	1902	2460.281395	2337.70219
CEP250	5438.741204	6353	12422.25657	7996.038715
TXNL4A	1843.753094	2154	3980.821876	1618.409208
SRRM2	33461.14485	39100	36408.19645	23956.1137
RNF170	252.4421798	295	110.0272471	670.5273555
CEP350	3724.513418	4353	1641.39008	2246.266641
NOP56	10655.43903	12455	13567.62218	22307.22598
ARHGAP12	705.7807541	825	921.7036604	2633.343796
FAM136A	1100.965109	1287	1459.213819	2400.183148
C4orf46	848.5229291	992	322.86684	414.5078198
DOLK	453.3385743	530	461.7536929	181.3471712
URB2	770.5434076	901	414.8568335	563.852549
C12orf73	58.15421944	68	77.5601906	102.1030291
DDX54	3486.609793	4077	8699.367425	5696.43467
LMF2	791.6903964	926	1865.052025	490.7041102
C12orf49	641.0181006	750	651.144856	664.4316523
PRPF40A	6579.356917	7699	2817.419017	9373.667645
MSANTD4	956.9012471	1120	753.9572017	2147.211464
THAP11	309.2747125	362	508.6505523	454.1298908
C17orf85	4616.652011	5404	3656.151311	5016.76376
STAG1	2384.322997	2791	1024.516006	2394.087444
FN3KRP	1387.771146	1625	3320.658393	550.1372167
TYW5	192.9662736	226	131.6719515	339.8354552
NSUN2	4295.482118	5031	4161.194412	6223.713
SRGAP2	3782.667637	4432	4669.844965	1604.693876
PMS2	1001.838598	1174	865.7881742	588.2353619
FPGT	93.83976318	110	57.71921161	348.97901
SYF2	2367.141068	2775	1935.397314	4978.665615
MLXIPL	79.30120832	93	0.5	6.095703232
CLCN3	1716.87116	2014	1239.159324	2793.356006
MOK	235.2602514	276	663.7709335	355.0747133
NEK9	2096.195273	2460	2196.937492	3809.81452
NGRN	2919.606153	3427	4040.344813	2683.633348
POLA1	3405.986898	3998	2359.272775	1846.998079
RNF167	1933.627796	2270	4152.175785	1434.014185
POLA2	1701.010919	1997	2480.122374	563.852549
RNF20	5137.396613	6032	7059.78107	4512.344318
AHCY	12808.46683	15044	19561.40156	9949.711601
NDUFAF3	475.8072499	559	1139.954429	382.5053778
ATG14	712.3891881	837	485.2021226	1153.611837
ZDHHC23	186.3578396	219	55.91548625	522.7065522
GGCT	2372.427816	2788	1215.710895	1680.890166
PNRC1	470.5205027	553	1172.421486	1818.043489
ETAA1	728.2494298	856	364.3525233	821.3960105
FLYWCH1	607.9759305	715	1955.238293	745.1997201
GTPBP10	412.3662833	485	128.0645008	761.962904
PELP1	4090.620663	4812	6385.187785	5393.173435
BZW1	6288.58582	7398	2539.645311	9975.618339
FAM207A	867.0265443	1020	2043.620836	615.6660265
PSMD12	2804.619401	3300	1910.145159	1821.091341
CCDC18	802.2638909	944	391.4084037	1190.186056
C19orf48	1099.643422	1294	1369.02755	1376.105005
C14orf133	859.0964235	1011	1037.142084	775.6782363
MDH1B	59.47590624	70	73.95273988	41.14599682
SEC24C	2593.149512	3052	7261.798311	3742.761785
LOC100131096	35.68554375	42	10.82235218	89.91162267
KRI1	2935.466395	3456	3868.990903	2427.613812
SCYL1	3239.45436	3814	6078.554473	2653.154832
CCDC112	529.996409	624	292.2035088	2040.536657
SRSF7	5289.390595	6229	2496.355902	5717.769632
NOP14	4941.786965	5822	7456.60065	6414.203726
SEC24D	716.3542485	844	919.8999351	417.5556714
CTDP1	1128.720532	1330	2564.897466	1107.894062
CPSF2	3058.383268	3604	1592.689495	4282.231521
EPC2	1206.700053	1422	569.9772147	1533.069363
LOC654342	68.72771388	81	185.7837124	57.90918071
TTC37	1620.388023	1910	766.5832792	6031.698348
DCAF17	385.9325472	455	156.9241066	748.2475718
COA5	430.8698986	508	714.2752437	493.7519618
MR1	430.8698986	508	324.6705653	265.1630906
POU2F1	1538.443441	1814	571.78094	809.2046041
NUDT5	937.075945	1105	950.5632662	908.2597816
TOR1AIP2	2323.525404	2740	2021.976132	1376.105005
H1FX	4198.998981	4952	8316.977648	4821.701257
ANKRD17	6990.401514	8244	6906.464415	3773.240301
DPYSL2	3573.841122	4215	5025.178861	1956.720738
LOC100288842	44.93735138	53	36.07450726	18.2871097
ZNF550	44.93735138	53	28.85960581	108.1987324
ZNF572	44.93735138	53	52.30803552	137.1533227
ARFIP2	1515.974766	1788	2700.176868	1379.152856
ABCD3	1106.251856	1305	398.6233052	1353.246118
FAM18B2	278.8759159	329	279.5774312	754.343275
NAA30	522.0662881	616	263.343903	643.096691
MMACHC	273.5891687	323	385.9972277	291.0698293
MBNL1	1855.648275	2191	1902.930258	3803.718817
PIAS3	872.3132916	1030	1313.112064	871.6855622
MED27	1234.455476	1458	1718.950271	585.1875103
SMARCAL1	680.6687048	804	1401.494607	501.3715908
HMGXB3	1683.82899	1989	1922.771237	2345.321819
ISL2	75.33614791	89	70.34528915	12.19140646
MKNK1	934.4325714	1104	1145.365605	646.1445426
ZNF296	138.7771146	164	106.4197964	47.24170005
NDUFS4	1116.825351	1320	1957.042019	2162.450722
C2orf76	21.14698889	25	12.62607754	33.52636778
SLC46A3	63.44096666	75	0.5	56.3852549
WTH3DI	21.14698889	25	12.62607754	21.33496131
ASL	939.7193186	1111	1605.315573	490.7041102
RNASE4	178.4277187	211	294.0072342	393.1728585
ARRDC2	514.1361673	608	988.4414989	745.1997201
KLC1	5495.573737	6500	7761.430237	5201.158783
ZNF451	793.0120832	938	416.6605588	1107.894062
REEP5	2180.783229	2580	4155.783236	6485.828239
SLC2A8	175.7843451	208	207.4284167	65.52880975
ASCC3	2521.778425	2984	896.4515054	2040.536657
RNASEH2C	1208.02174	1430	2218.582196	1334.959008
OTUD7B	2068.43985	2449	2600.971973	1412.679224
HAX1	1945.522978	2304	2642.457657	1897.287631
GGA2	1468.394041	1739	2389.936106	1587.930692
DCAF11	2550.855534	3021	3089.781547	1450.777369
ZC3H18	5311.859271	6292	8419.789994	2642.487351
ERVK13-1	130.8469937	155	91.98999351	295.6416068
FAM125A	803.5855777	952	1148.973056	655.2880975
ZNF530	100.4481972	119	93.79371887	57.90918071
TIMM17A	399.1494152	473	333.6891921	329.1679745
CHIC2	408.4012229	484	510.4542777	528.8022554
SF3B1	9743.475129	11548	4884.488283	14806.46315
C1QBP	3762.842335	4460	6731.503054	14506.24977
ANKMY1	79.30120832	94	93.79371887	105.1508808
RRN3P1	39.65060416	47	7.214901452	16.76318389
KPNB1	23970.1119	28417	17730.62032	17235.60089
ZFP1	375.3590527	445	252.5215508	454.1298908
RFX7	1685.150677	1998	519.4729045	2165.498573
CHCHD2	3891.045955	4614	10733.96963	2957.939993
TAF5L	978.048236	1160	766.5832792	690.338391
XBP1	2738.535061	3248	3490.208577	1824.139192
MTIF2	1301.861503	1545	665.5746589	2976.227103
LOC283335	67.40602708	80	63.1303877	124.9619163
IRF3	1204.05668	1430	1280.645008	813.7763815
UBE2Q2	1026.950648	1220	625.8927009	1051.508808
C1QTNF9B-AS1	9.251807638	11	3.607450726	0.5
C12orf60	9.251807638	11	14.4298029	28.95459035
CCT6P1	74.0144611	88	12.62607754	211.8256873
FBXO48	74.0144611	88	43.28940871	33.52636778
LRRC39	9.251807638	11	0.5	86.86377106
MBLAC1	18.50361528	22	57.71921161	50.28955167
PTH1R	9.251807638	11	30.66333117	0.5
SNORA40	9.251807638	11	10.82235218	18.2871097
ZNF890P	27.75542291	33	21.64470435	4.571777424
SUGP2	2227.042267	2648	1408.709508	3404.450255
SF3A1	8657.048575	10297	11646.65467	6843.950804
CENPA	586.8289416	698	544.7250596	225.5410196
NDOR1	759.9699131	904	1130.935803	502.8955167
FIG4	667.4518367	794	216.4470435	1289.241234
BBS9	219.4000097	261	212.8395928	202.6821325
AATF	7324.788276	8714	13241.14789	8439.501125
NUP50	4434.259232	5276	3374.770154	3047.851616
PUS7	1578.094046	1878	661.9672082	3082.90191
ORC5	362.1421847	431	164.139008	377.9336004
ASTE1	117.6301257	140	75.75646524	134.1054711
NIT1	325.1349541	387	759.3683778	341.359381
PLSCR1	991.2651041	1180	477.9872212	853.3984525
HMGXB4	2160.957927	2573	2223.993372	1754.038605
FLJ45445	80.62289513	96	70.34528915	79.24414202
LYNX1	80.62289513	96	9.018626814	1.523925808
ZNF330	1045.454263	1245	1381.653628	2445.900922
ZNF592	2405.469986	2865	2566.701191	1014.934588
RNF169	1400.988014	1669	979.422872	2080.158728
CC2D1B	945.0060659	1126	2267.282781	1982.627476
NAP1L4	7989.596739	9527	8396.341564	5382.505954
TNFAIP1	2182.104916	2602	2541.449036	900.6401526
TRAPPC10	2059.188043	2456	1414.120685	2098.445838
CDK5RAP1	1210.665114	1444	1576.455967	743.6757943
NUP54	1143.259087	1364	712.4715183	1004.267108
SNX17	1864.900082	2225	3894.243058	1818.043489
HBS1L	1912.480807	2282	638.5187785	2890.887258
NR1D2	1334.903673	1593	633.1076024	2768.973193
PRKAA1	1794.850682	2142	1341.97167	2299.604044
RBM48	272.2674819	325	218.2507689	431.2710037
NUMB	2569.35915	3067	3140.285857	3756.477117
ZNF324	288.1277236	344	259.7364523	288.0219777
C12orf51	2544.2471	3038	3032.062335	2366.65678
EPB41L2	6194.746057	7397	12891.22517	7042.061159
SNHG8	388.5759208	464	1341.97167	1133.800801
PDRG1	717.6759353	857	1314.91579	330.6919003
MYBBP1A	3487.931479	4166	4756.423782	7758.306289
IFITM3	1974.600087	2359	4696.900845	2380.372112
HMGCL	266.9807347	319	562.7623132	201.1582067
TFG	2023.502499	2419	3032.062335	2316.367228
DNMBP	2081.656719	2489	8877.936236	2010.058141
SAC3D1	1710.262726	2045	3697.636994	617.1899523
PRKCI	2609.009754	3120	1075.020316	2525.145064
NFYC	1613.779589	1930	2918.427637	3178.909236
XRCC6	19752.60931	23626	33159.68707	14905.51833
GBA	1208.02174	1445	2613.598051	1162.755392
ADRM1	5477.070122	6552	12898.44007	4076.501537
CEP78	1148.545834	1374	701.6491662	595.8549909
WHSC2	1066.601252	1276	1724.361447	576.0439554
GDI2	9105.100402	10893	7281.63929	12003.96359
GK5	445.4084534	533	173.1576348	953.9775558
WDR89	347.6036298	416	158.7278319	684.2426878
PRKD3	2330.133838	2789	1587.278319	2189.881386
GALK1	161.2457903	193	676.3970111	114.2944356
C2orf81	88.55301596	106	64.93411306	28.95459035
C1orf124	335.7084486	402	223.661945	269.734868
RTCA	820.7675062	983	806.2652372	2718.683642
UBN1	2842.948318	3405	4027.718735	4198.415601
C22orf28	2298.413355	2753	4051.167165	2694.300829
CHRNA7	15.86024166	19	45.09313407	21.33496131
USP48	2845.591692	3409	1470.036171	4355.379959
TGOLN2	4847.947202	5809	14572.29721	7877.172502
ZSCAN20	228.6518173	274	230.8768464	208.7778357
ULK1	1481.610909	1776	1562.026164	781.7739395
FAM58A	273.5891687	328	781.0130821	623.2856555
FAR1	2233.650701	2678	779.2093568	1892.715854
TNFRSF14	178.4277187	214	331.8854668	193.5385776
SLK	5200.837579	6238	6069.535846	8002.134418
SYNJ2BP	1083.78318	1300	553.7436864	2048.156286
GNPTG	781.116902	937	1419.531861	1062.176288
HIGD2A	590.794002	709	725.0975959	483.0844812
LTA4H	1925.697675	2311	3342.303097	3413.59381
LIMS1	1604.527782	1926	840.5360191	2275.221231
RAD54B	450.6952006	541	284.9886073	338.3115294
C18orf21	220.7216965	265	192.9986138	239.2563519
PAM	2044.649488	2455	6210.226424	7043.585085
YEATS2	2675.094094	3212	4819.55417	3320.634336
MCPH1	647.6265347	778	416.6605588	518.1347747
CCT4	5791.631581	6958	4817.750444	8436.453273
TBCB	1116.825351	1342	1423.139311	1257.238792
DLX6-AS1	22.46867569	27	0.5	0.5
TUBGCP5	527.3530354	634	333.6891921	384.0293036
CSNK1G1	1397.022953	1680	624.0889756	1504.114773
TTF1	1584.70248	1906	934.329738	1278.573753
PRELID1	5099.067695	6133	8089.708253	3797.623114
TMED7	721.6409958	868	526.687806	1941.481479
SNRPD3	4304.733925	5178	2741.662552	2456.568403
METTL21D	80.62289513	97	25.25215508	164.5839873
ADCK1	138.7771146	167	149.7092051	283.4502003
GTF3C3	1036.202455	1247	447.32389	2017.67777
HDAC3	1248.994031	1504	2045.424562	1978.055699
RGPD3	582.8638812	702	294.0072342	697.9580201
CENPB	4518.847188	5443	16801.70176	6386.773062
DDX6	4403.860436	5305	2967.128222	4555.01424
TAF7	3983.564032	4799	3372.966429	8607.132964
HNRNPA3	24299.21192	29289	21015.2042	25708.62838
PYGL	6897.883437	8315	6019.031536	11362.39082
PPP2R1B	625.157859	754	358.9413472	225.5410196
GBAS	1165.727762	1406	634.9113277	1467.540553
IQCB1	1198.769933	1446	467.164869	1383.724634
NDUFAB1	984.65667	1188	1451.998917	1040.841327
GFOD2	570.9686999	689	712.4715183	827.4917138
KCNMB3	144.0638618	174	147.9054798	204.2060583
USP27X	307.9530257	372	505.0431016	266.6870164
SBF2	1993.103703	2408	1442.98029	2423.042035
TAOK1	6371.852089	7700	4271.221659	4609.875569
TCEANC2	594.7590624	719	651.144856	475.4648521
EIF2C3	424.2614645	513	176.7650856	345.9311584
MEAF6	1424.778376	1723	1287.859909	3017.3731
IST1	1938.914544	2345	3612.861902	1711.368682
C1orf216	892.1385937	1079	1305.897163	2291.984415
PCNP	1430.065123	1730	1069.60914	4213.654859
VRK1	1081.139807	1308	600.6405458	1254.19094
EDEM1	1114.181977	1348	1515.129305	985.9799978
HMBS	405.7578493	491	905.4701322	522.7065522
PHTF2	1053.384384	1275	607.8554473	1368.485376
SLTM	8683.482312	10511	4332.548322	17793.35773
ABCC6P2	6.608434027	8	9.018626814	1.523925808
DNM3	13.21686805	16	27.05588044	3.047851616
DUXA	6.608434027	8	7.214901452	15.23925808
GPR155	46.25903819	56	34.27078189	21.33496131
LOC147670	6.608434027	8	0.5	36.57421939
LOC728978	19.82530208	24	1.803725363	0.5
LOC100499484	6.608434027	8	12.62607754	1.523925808
LOC100652768	6.608434027	8	12.62607754	16.76318389
NUDT17	19.82530208	24	34.27078189	57.90918071
PMEL	13.21686805	16	28.85960581	0.5
RAG1	59.47590624	72	19.84097899	35.05029359
WWTR1-AS1	6.608434027	8	5.411176089	35.05029359
DIS3L2	634.4096666	768	1172.421486	848.8266751
VAMP4	515.4578541	624	654.7523067	650.71632
PIH1D1	2104.125394	2548	2346.646697	1650.41165
KRIT1	1326.973553	1607	436.5015378	1834.806673
PRKCZ	1403.631387	1700	1879.481828	836.6352686
FBXO28	831.3410006	1007	470.7723197	417.5556714
RGPD4	404.4361625	490	241.6991986	522.7065522
CRNKL1	2930.179648	3553	1933.593589	4952.758876
YY1	2938.109768	3564	1589.082045	2706.492235
BBIP1	153.3156694	186	88.38254278	306.3090874
DEAF1	1486.897656	1804	2133.807104	1981.10355
PSMC1	2813.871209	3415	1893.911631	3559.890688
RRM1	9237.269083	11211	4833.983973	3363.304258
ERCC8	126.8819333	154	75.75646524	135.6293969
MCM3	7286.459358	8850	9615.65991	5508.991796
MANEA	187.6795264	228	108.2235218	393.1728585
ECT2	3587.05799	4358	2191.526316	3844.864814
COQ5	593.4373756	721	515.8654538	595.8549909
SURF1	399.1494152	485	809.8726879	289.5459035
ZNF862	87.23132916	106	55.91548625	152.3925808
LINC00294	204.8614548	249	169.5501841	149.3447292
ZBTB24	570.9686999	694	340.9040936	1002.743182
GSTK1	2751.751929	3345	2492.748452	2308.747599
PUS3	430.8698986	524	465.3611436	1159.70754
RPS7	8047.750958	9790	9381.175612	26946.05614
DCTN6	826.0542534	1005	353.5301711	1555.92825
MYL12B	4777.897802	5813	5319.186095	4297.470779
GOLPH3	1464.42898	1782	1161.599134	1592.502469
CYB5R4	121.5951861	148	68.54156379	243.8281293
JOSD2	60.79759305	74	165.9427334	88.38769687
UPK3BL	30.39879652	37	3.607450726	15.23925808
ZNF24	1916.445868	2334	930.7222873	1615.361357
PSMD13	2150.384432	2620	5449.054321	1729.655792
IAH1	227.3301305	277	337.2966429	156.9643582
SNRPD1	5071.312272	6180	7108.481655	5123.438567
CDK11B	1872.830203	2283	3275.565259	1543.736844
MRI1	421.6180909	514	790.0317089	356.5986391
GGNBP2	3169.404959	3864	2736.251376	4343.188553
POLR3F	510.1711069	622	360.7450726	1024.078143
ABI2	2416.04348	2946	2454.870219	2490.09477
ARPC2	5309.215897	6474	7467.423002	4527.583576
FITM2	88.55301596	108	101.0086203	146.2968776
ANXA11	5646.246033	6887	18572.96006	5522.707128
PRRT4	64.76265347	79	1.803725363	3.047851616
PLRG1	1163.084389	1419	575.3883908	3104.236871
CLPX	1686.472364	2058	669.1821096	3837.245185
ARHGEF3	611.9409909	747	268.7550791	452.605965
TERF2IP	1596.597661	1949	3226.864674	2957.939993
C3orf17	824.7325666	1007	593.4256444	1831.758821
IFT140	907.9988353	1109	1830.781243	1563.547879
SMARCAD1	1189.518125	1453	636.7150531	1479.73196
CHD1L	2077.691658	2538	3551.53524	4859.799402
TTC12	144.0638618	176	142.4943037	484.608407
PIGY	964.8313679	1179	1197.673641	1217.616721
RBCK1	906.6771485	1108	1874.070652	1798.232453
SUPT16H	19724.85388	24107	12811.86125	16376.10673
WDFY3-AS2	17.18192847	21	12.62607754	22.85888712
FBXW7	708.4241277	866	340.9040936	822.9199363
CTC1	471.8421895	577	678.2007364	953.9775558
KDM3A	1460.46392	1786	1468.232445	3950.015694
PACRGL	210.1482021	257	133.4756769	458.7016682
PPP1R37	1112.86029	1361	1237.355599	633.9531361
