Run,Age,Assay Type,AvgSpotLen,Bases,Biomaterial_provider,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,samplenumber,sex,SRA Study,tissue
SRR10200958,not applicable,AMPLICON,252,142780680,not applicable,PRJNA574555,SAMN12871150,Human,59830757,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6921402,Illumina HiSeq 2500,not applicable,crc.ct.7,PAIRED,PCR,OTHER,142,57,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452555,crc.ct.7,crc.ct.7,missing,SRP223644,blood
SRR10200959,not applicable,AMPLICON,252,71484840,not applicable,PRJNA574555,SAMN12871149,Human,29542172,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6921401,Illumina HiSeq 2500,not applicable,crc.ct.699,PAIRED,PCR,OTHER,71,28,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452554,crc.ct.699,crc.ct.699,missing,SRP223644,blood
SRR10200960,not applicable,AMPLICON,252,45954216,not applicable,PRJNA574555,SAMN12871148,Human,18204442,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6921400,Illumina HiSeq 2500,not applicable,crc.ct.698,PAIRED,PCR,OTHER,45,17,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452553,crc.ct.698,crc.ct.698,missing,SRP223644,blood
SRR10200961,not applicable,AMPLICON,252,58575636,not applicable,PRJNA574555,SAMN12871147,Human,23731950,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6921399,Illumina HiSeq 2500,not applicable,crc.ct.697,PAIRED,PCR,OTHER,58,22,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452552,crc.ct.697,crc.ct.697,missing,SRP223644,blood
SRR10200962,not applicable,AMPLICON,252,108232992,not applicable,PRJNA574555,SAMN12871146,Human,44249294,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6921398,Illumina HiSeq 2500,not applicable,crc.ct.696,PAIRED,PCR,OTHER,108,42,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452551,crc.ct.696,crc.ct.696,missing,SRP223644,blood
SRR10200963,not applicable,AMPLICON,252,107810388,not applicable,PRJNA574555,SAMN12871145,Human,44365293,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6921397,Illumina HiSeq 2500,not applicable,crc.ct.695,PAIRED,PCR,OTHER,107,42,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452550,crc.ct.695,crc.ct.695,missing,SRP223644,blood
SRR10200964,not applicable,AMPLICON,252,69121332,not applicable,PRJNA574555,SAMN12871144,Human,28702610,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6921396,Illumina HiSeq 2500,not applicable,crc.ct.694,PAIRED,PCR,OTHER,69,27,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452549,crc.ct.694,crc.ct.694,missing,SRP223644,blood
SRR10200965,not applicable,AMPLICON,252,128896236,not applicable,PRJNA574555,SAMN12871143,Human,51533525,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6921395,Illumina HiSeq 2500,not applicable,crc.ct.693,PAIRED,PCR,OTHER,128,49,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452548,crc.ct.693,crc.ct.693,missing,SRP223644,blood
SRR10200966,not applicable,AMPLICON,252,111282696,not applicable,PRJNA574555,SAMN12871142,Human,44314812,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6921394,Illumina HiSeq 2500,not applicable,crc.ct.692,PAIRED,PCR,OTHER,111,42,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452547,crc.ct.692,crc.ct.692,missing,SRP223644,blood
SRR10200967,not applicable,AMPLICON,252,57745548,not applicable,PRJNA574555,SAMN12871141,Human,23311350,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6921393,Illumina HiSeq 2500,not applicable,crc.ct.691,PAIRED,PCR,OTHER,57,22,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452546,crc.ct.691,crc.ct.691,missing,SRP223644,blood
SRR10200968,not applicable,AMPLICON,252,148298472,not applicable,PRJNA574555,SAMN12870529,Human,58439888,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6921392,Illumina HiSeq 2500,not applicable,crc.ct.14,PAIRED,PCR,OTHER,148,55,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452545,crc.ct.14,crc.ct.14,missing,SRP223644,blood
SRR10200969,not applicable,AMPLICON,252,78396948,not applicable,PRJNA574555,SAMN12871140,Human,31740651,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6921391,Illumina HiSeq 2500,not applicable,crc.ct.690,PAIRED,PCR,OTHER,78,30,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452544,crc.ct.690,crc.ct.690,missing,SRP223644,blood
SRR10200970,not applicable,AMPLICON,252,120852648,not applicable,PRJNA574555,SAMN12871139,Human,48150083,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6921390,Illumina HiSeq 2500,not applicable,crc.ct.69,PAIRED,PCR,OTHER,120,45,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452543,crc.ct.69,crc.ct.69,missing,SRP223644,blood
SRR10200971,not applicable,AMPLICON,252,37867536,not applicable,PRJNA574555,SAMN12871138,Human,15227677,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6921389,Illumina HiSeq 2500,not applicable,crc.ct.689,PAIRED,PCR,OTHER,37,14,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452542,crc.ct.689,crc.ct.689,missing,SRP223644,blood
SRR10200972,not applicable,AMPLICON,252,82752516,not applicable,PRJNA574555,SAMN12871137,Human,33421974,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6921388,Illumina HiSeq 2500,not applicable,crc.ct.688,PAIRED,PCR,OTHER,82,31,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452541,crc.ct.688,crc.ct.688,missing,SRP223644,blood
SRR10200973,not applicable,AMPLICON,252,66252312,not applicable,PRJNA574555,SAMN12871136,Human,27905911,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6921387,Illumina HiSeq 2500,not applicable,crc.ct.687,PAIRED,PCR,OTHER,66,26,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452540,crc.ct.687,crc.ct.687,missing,SRP223644,blood
SRR10200974,not applicable,AMPLICON,252,37022832,not applicable,PRJNA574555,SAMN12871135,Human,14931304,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6921386,Illumina HiSeq 2500,not applicable,crc.ct.686,PAIRED,PCR,OTHER,37,14,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452539,crc.ct.686,crc.ct.686,missing,SRP223644,blood
SRR10200975,not applicable,AMPLICON,252,51928884,not applicable,PRJNA574555,SAMN12871134,Human,21147477,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6921385,Illumina HiSeq 2500,not applicable,crc.ct.685,PAIRED,PCR,OTHER,51,20,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452538,crc.ct.685,crc.ct.685,missing,SRP223644,blood
SRR10200976,not applicable,AMPLICON,252,51709392,not applicable,PRJNA574555,SAMN12871133,Human,21864187,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6921384,Illumina HiSeq 2500,not applicable,crc.ct.684,PAIRED,PCR,OTHER,51,20,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452537,crc.ct.684,crc.ct.684,missing,SRP223644,blood
SRR10200977,not applicable,AMPLICON,252,42645708,not applicable,PRJNA574555,SAMN12871132,Human,17972413,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6921383,Illumina HiSeq 2500,not applicable,crc.ct.683,PAIRED,PCR,OTHER,42,17,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452536,crc.ct.683,crc.ct.683,missing,SRP223644,blood
SRR10200978,not applicable,AMPLICON,252,63712656,not applicable,PRJNA574555,SAMN12871131,Human,26725310,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6921382,Illumina HiSeq 2500,not applicable,crc.ct.682,PAIRED,PCR,OTHER,63,25,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452535,crc.ct.682,crc.ct.682,missing,SRP223644,blood
SRR10200979,not applicable,AMPLICON,252,139818672,not applicable,PRJNA574555,SAMN12870528,Human,55770734,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6921381,Illumina HiSeq 2500,not applicable,crc.ct.139,PAIRED,PCR,OTHER,139,53,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452534,crc.ct.139,crc.ct.139,missing,SRP223644,blood
SRR10200980,not applicable,AMPLICON,252,100353456,not applicable,PRJNA574555,SAMN12871130,Human,41351261,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6921380,Illumina HiSeq 2500,not applicable,crc.ct.681,PAIRED,PCR,OTHER,100,39,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452533,crc.ct.681,crc.ct.681,missing,SRP223644,blood
SRR10200981,not applicable,AMPLICON,252,119531412,not applicable,PRJNA574555,SAMN12871129,Human,47872141,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6921379,Illumina HiSeq 2500,not applicable,crc.ct.680,PAIRED,PCR,OTHER,119,45,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452532,crc.ct.680,crc.ct.680,missing,SRP223644,blood
SRR10200982,not applicable,AMPLICON,252,159307848,not applicable,PRJNA574555,SAMN12871128,Human,66307111,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6921378,Illumina HiSeq 2500,not applicable,crc.ct.68,PAIRED,PCR,OTHER,159,63,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452531,crc.ct.68,crc.ct.68,missing,SRP223644,blood
SRR10200983,not applicable,AMPLICON,252,71148168,not applicable,PRJNA574555,SAMN12871127,Human,28606546,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6921377,Illumina HiSeq 2500,not applicable,crc.ct.679,PAIRED,PCR,OTHER,71,27,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452530,crc.ct.679,crc.ct.679,missing,SRP223644,blood
SRR10200984,not applicable,AMPLICON,252,93878820,not applicable,PRJNA574555,SAMN12871126,Human,39273779,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6921376,Illumina HiSeq 2500,not applicable,crc.ct.678,PAIRED,PCR,OTHER,93,37,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452529,crc.ct.678,crc.ct.678,missing,SRP223644,blood
SRR10200986,not applicable,AMPLICON,252,106991388,not applicable,PRJNA574555,SAMN12871124,Human,44512186,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6921374,Illumina HiSeq 2500,not applicable,crc.ct.676,PAIRED,PCR,OTHER,106,42,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452527,crc.ct.676,crc.ct.676,missing,SRP223644,blood
SRR10200987,not applicable,AMPLICON,252,143756928,not applicable,PRJNA574555,SAMN12871123,Human,59698229,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6921373,Illumina HiSeq 2500,not applicable,crc.ct.675,PAIRED,PCR,OTHER,143,56,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452526,crc.ct.675,crc.ct.675,missing,SRP223644,blood
SRR10200988,not applicable,AMPLICON,252,90876744,not applicable,PRJNA574555,SAMN12871122,Human,36003956,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6921372,Illumina HiSeq 2500,not applicable,crc.ct.674,PAIRED,PCR,OTHER,90,34,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452525,crc.ct.674,crc.ct.674,missing,SRP223644,blood
SRR10200989,not applicable,AMPLICON,252,49759164,not applicable,PRJNA574555,SAMN12871121,Human,20365719,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6921371,Illumina HiSeq 2500,not applicable,crc.ct.673,PAIRED,PCR,OTHER,49,19,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452524,crc.ct.673,crc.ct.673,missing,SRP223644,blood
SRR10200991,not applicable,AMPLICON,252,36145116,not applicable,PRJNA574555,SAMN12871120,Human,14935826,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6921369,Illumina HiSeq 2500,not applicable,crc.ct.672,PAIRED,PCR,OTHER,36,14,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452522,crc.ct.672,crc.ct.672,missing,SRP223644,blood
SRR10200992,not applicable,AMPLICON,252,106080912,not applicable,PRJNA574555,SAMN12871119,Human,43060868,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6921368,Illumina HiSeq 2500,not applicable,crc.ct.671,PAIRED,PCR,OTHER,106,41,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452521,crc.ct.671,crc.ct.671,missing,SRP223644,blood
SRR10200993,not applicable,AMPLICON,252,115328556,not applicable,PRJNA574555,SAMN12871118,Human,47258331,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6921367,Illumina HiSeq 2500,not applicable,crc.ct.670,PAIRED,PCR,OTHER,115,45,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452520,crc.ct.670,crc.ct.670,missing,SRP223644,blood
SRR10200995,not applicable,AMPLICON,252,51703848,not applicable,PRJNA574555,SAMN12871116,Human,20885687,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6921365,Illumina HiSeq 2500,not applicable,crc.ct.669,PAIRED,PCR,OTHER,51,19,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452518,crc.ct.669,crc.ct.669,missing,SRP223644,blood
SRR10200996,not applicable,AMPLICON,252,46819332,not applicable,PRJNA574555,SAMN12871115,Human,19155083,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6921364,Illumina HiSeq 2500,not applicable,crc.ct.668,PAIRED,PCR,OTHER,46,18,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452517,crc.ct.668,crc.ct.668,missing,SRP223644,blood
SRR10200997,not applicable,AMPLICON,252,41795964,not applicable,PRJNA574555,SAMN12871114,Human,16977355,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6921363,Illumina HiSeq 2500,not applicable,crc.ct.667,PAIRED,PCR,OTHER,41,16,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452516,crc.ct.667,crc.ct.667,missing,SRP223644,blood
SRR10200998,not applicable,AMPLICON,252,52018596,not applicable,PRJNA574555,SAMN12871113,Human,21349574,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6921362,Illumina HiSeq 2500,not applicable,crc.ct.666,PAIRED,PCR,OTHER,52,20,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452515,crc.ct.666,crc.ct.666,missing,SRP223644,blood
SRR10200999,not applicable,AMPLICON,252,44610300,not applicable,PRJNA574555,SAMN12871112,Human,18202597,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6921361,Illumina HiSeq 2500,not applicable,crc.ct.665,PAIRED,PCR,OTHER,44,17,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452514,crc.ct.665,crc.ct.665,missing,SRP223644,blood
SRR10201000,not applicable,AMPLICON,252,89841528,not applicable,PRJNA574555,SAMN12871111,Human,36252028,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6921360,Illumina HiSeq 2500,not applicable,crc.ct.664,PAIRED,PCR,OTHER,89,34,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452513,crc.ct.664,crc.ct.664,missing,SRP223644,blood
SRR10201001,not applicable,AMPLICON,252,132149304,not applicable,PRJNA574555,SAMN12870526,Human,54583165,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6921359,Illumina HiSeq 2500,not applicable,crc.ct.137,PAIRED,PCR,OTHER,132,52,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452512,crc.ct.137,crc.ct.137,missing,SRP223644,blood
SRR10201002,not applicable,AMPLICON,252,38784060,not applicable,PRJNA574555,SAMN12871110,Human,16253159,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6921358,Illumina HiSeq 2500,not applicable,crc.ct.663,PAIRED,PCR,OTHER,38,15,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452511,crc.ct.663,crc.ct.663,missing,SRP223644,blood
SRR10201003,not applicable,AMPLICON,252,76559112,not applicable,PRJNA574555,SAMN12871109,Human,31892171,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6921357,Illumina HiSeq 2500,not applicable,crc.ct.662,PAIRED,PCR,OTHER,76,30,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452510,crc.ct.662,crc.ct.662,missing,SRP223644,blood
SRR10201004,not applicable,AMPLICON,252,94620708,not applicable,PRJNA574555,SAMN12871108,Human,37850614,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6921356,Illumina HiSeq 2500,not applicable,crc.ct.661,PAIRED,PCR,OTHER,94,36,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452509,crc.ct.661,crc.ct.661,missing,SRP223644,blood
SRR10201005,not applicable,AMPLICON,252,88633188,not applicable,PRJNA574555,SAMN12871107,Human,35786188,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6921355,Illumina HiSeq 2500,not applicable,crc.ct.660,PAIRED,PCR,OTHER,88,34,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452508,crc.ct.660,crc.ct.660,missing,SRP223644,blood
SRR10201006,not applicable,AMPLICON,252,111181392,not applicable,PRJNA574555,SAMN12871106,Human,45618834,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6921354,Illumina HiSeq 2500,not applicable,crc.ct.66,PAIRED,PCR,OTHER,111,43,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452507,crc.ct.66,crc.ct.66,missing,SRP223644,blood
SRR10201007,not applicable,AMPLICON,252,68094180,not applicable,PRJNA574555,SAMN12871105,Human,28458138,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6921353,Illumina HiSeq 2500,not applicable,crc.ct.659,PAIRED,PCR,OTHER,68,27,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452506,crc.ct.659,crc.ct.659,missing,SRP223644,blood
SRR10201008,not applicable,AMPLICON,252,53525052,not applicable,PRJNA574555,SAMN12871104,Human,21663295,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6921352,Illumina HiSeq 2500,not applicable,crc.ct.658,PAIRED,PCR,OTHER,53,20,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452505,crc.ct.658,crc.ct.658,missing,SRP223644,blood
SRR10201009,not applicable,AMPLICON,252,58309272,not applicable,PRJNA574555,SAMN12871103,Human,22329707,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6921351,Illumina HiSeq 2500,not applicable,crc.ct.657,PAIRED,PCR,OTHER,58,21,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452504,crc.ct.657,crc.ct.657,missing,SRP223644,blood
SRR10201010,not applicable,AMPLICON,252,36628956,not applicable,PRJNA574555,SAMN12871102,Human,14623280,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6921350,Illumina HiSeq 2500,not applicable,crc.ct.656,PAIRED,PCR,OTHER,36,13,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452503,crc.ct.656,crc.ct.656,missing,SRP223644,blood
SRR10201011,not applicable,AMPLICON,252,54521460,not applicable,PRJNA574555,SAMN12871101,Human,21765086,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6921349,Illumina HiSeq 2500,not applicable,crc.ct.655,PAIRED,PCR,OTHER,54,20,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452502,crc.ct.655,crc.ct.655,missing,SRP223644,blood
SRR10201013,not applicable,AMPLICON,252,163699704,not applicable,PRJNA574555,SAMN12871100,Human,65479313,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6921347,Illumina HiSeq 2500,not applicable,crc.ct.654,PAIRED,PCR,OTHER,163,62,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452500,crc.ct.654,crc.ct.654,missing,SRP223644,blood
SRR10201014,not applicable,AMPLICON,252,58089276,not applicable,PRJNA574555,SAMN12871099,Human,23167895,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6921346,Illumina HiSeq 2500,not applicable,crc.ct.653,PAIRED,PCR,OTHER,58,22,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452499,crc.ct.653,crc.ct.653,missing,SRP223644,blood
SRR10201015,not applicable,AMPLICON,252,133463484,not applicable,PRJNA574555,SAMN12871098,Human,51351879,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6921345,Illumina HiSeq 2500,not applicable,crc.ct.652,PAIRED,PCR,OTHER,133,48,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452498,crc.ct.652,crc.ct.652,missing,SRP223644,blood
SRR10201016,not applicable,AMPLICON,252,74717244,not applicable,PRJNA574555,SAMN12871097,Human,30491379,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6921344,Illumina HiSeq 2500,not applicable,crc.ct.651,PAIRED,PCR,OTHER,74,29,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452497,crc.ct.651,crc.ct.651,missing,SRP223644,blood
SRR10201017,not applicable,AMPLICON,252,51543828,not applicable,PRJNA574555,SAMN12871096,Human,21076499,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6921343,Illumina HiSeq 2500,not applicable,crc.ct.650,PAIRED,PCR,OTHER,51,20,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452496,crc.ct.650,crc.ct.650,missing,SRP223644,blood
SRR10201018,not applicable,AMPLICON,252,159124896,not applicable,PRJNA574555,SAMN12871095,Human,63992342,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6921342,Illumina HiSeq 2500,not applicable,crc.ct.65,PAIRED,PCR,OTHER,159,61,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452495,crc.ct.65,crc.ct.65,missing,SRP223644,blood
SRR10201019,not applicable,AMPLICON,252,68685120,not applicable,PRJNA574555,SAMN12871094,Human,26288993,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6921341,Illumina HiSeq 2500,not applicable,crc.ct.649,PAIRED,PCR,OTHER,68,25,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452494,crc.ct.649,crc.ct.649,missing,SRP223644,blood
SRR10201020,not applicable,AMPLICON,252,36734796,not applicable,PRJNA574555,SAMN12871093,Human,13774708,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6921340,Illumina HiSeq 2500,not applicable,crc.ct.648,PAIRED,PCR,OTHER,36,13,Homo sapiens,ILLUMINA,2019-10-25T00:00:00Z,SRS5452493,crc.ct.648,crc.ct.648,missing,SRP223644,blood
