bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-44-4112-11A	TCGA-44-4112-11A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-4112-11A	TCGA-44-4112-11A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-67-3776-01A	TCGA-67-3776-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3776-01A	TCGA-67-3776-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3776-10A	TCGA-67-3776-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3776-10A	TCGA-67-3776-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4382-01A	TCGA-05-4382-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4382-01A	TCGA-05-4382-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4382-01A	TCGA-05-4382-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4382-01A	TCGA-05-4382-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4382-01A	TCGA-05-4382-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4382-10A	TCGA-05-4382-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4382-10A	TCGA-05-4382-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4382-10A	TCGA-05-4382-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4389-01A	TCGA-05-4389-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4389-01A	TCGA-05-4389-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4389-01A	TCGA-05-4389-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4389-01A	TCGA-05-4389-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4389-01A	TCGA-05-4389-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4389-10A	TCGA-05-4389-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4389-10A	TCGA-05-4389-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4389-10A	TCGA-05-4389-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4395-01A	TCGA-05-4395-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4395-01A	TCGA-05-4395-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4395-01A	TCGA-05-4395-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4395-01A	TCGA-05-4395-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4395-01A	TCGA-05-4395-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4395-10A	TCGA-05-4395-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4395-10A	TCGA-05-4395-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4395-10A	TCGA-05-4395-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4397-01A	TCGA-05-4397-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4397-01A	TCGA-05-4397-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4397-01A	TCGA-05-4397-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4397-01A	TCGA-05-4397-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4397-01A	TCGA-05-4397-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4397-10A	TCGA-05-4397-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4397-10A	TCGA-05-4397-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4397-10A	TCGA-05-4397-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4398-01A	TCGA-05-4398-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4398-01A	TCGA-05-4398-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4398-01A	TCGA-05-4398-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4398-01A	TCGA-05-4398-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4398-01A	TCGA-05-4398-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4398-10A	TCGA-05-4398-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4398-10A	TCGA-05-4398-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4398-10A	TCGA-05-4398-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4402-01A	TCGA-05-4402-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4402-01A	TCGA-05-4402-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4402-01A	TCGA-05-4402-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4402-01A	TCGA-05-4402-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4402-01A	TCGA-05-4402-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4402-10A	TCGA-05-4402-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4402-10A	TCGA-05-4402-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4402-10A	TCGA-05-4402-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4403-01A	TCGA-05-4403-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4403-01A	TCGA-05-4403-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4403-01A	TCGA-05-4403-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4403-01A	TCGA-05-4403-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4403-01A	TCGA-05-4403-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4403-10A	TCGA-05-4403-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4403-10A	TCGA-05-4403-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4403-10A	TCGA-05-4403-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4418-01A	TCGA-05-4418-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4418-01A	TCGA-05-4418-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4418-01A	TCGA-05-4418-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4418-01A	TCGA-05-4418-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4418-01A	TCGA-05-4418-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4418-10A	TCGA-05-4418-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4418-10A	TCGA-05-4418-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4418-10A	TCGA-05-4418-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4420-01A	TCGA-05-4420-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4420-01A	TCGA-05-4420-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4420-01A	TCGA-05-4420-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4420-01A	TCGA-05-4420-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4420-01A	TCGA-05-4420-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4420-10A	TCGA-05-4420-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4420-10A	TCGA-05-4420-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4420-10A	TCGA-05-4420-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4422-01A	TCGA-05-4422-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4422-01A	TCGA-05-4422-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4422-01A	TCGA-05-4422-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4422-01A	TCGA-05-4422-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4422-01A	TCGA-05-4422-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4422-10A	TCGA-05-4422-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4422-10A	TCGA-05-4422-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4422-10A	TCGA-05-4422-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4426-01A	TCGA-05-4426-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4426-01A	TCGA-05-4426-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4426-01A	TCGA-05-4426-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4426-01A	TCGA-05-4426-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4426-01A	TCGA-05-4426-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4426-10A	TCGA-05-4426-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4426-10A	TCGA-05-4426-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4426-10A	TCGA-05-4426-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4430-01A	TCGA-05-4430-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4430-01A	TCGA-05-4430-01A-02R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4430-01A	TCGA-05-4430-01A-02T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4430-01A	TCGA-05-4430-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4430-01A	TCGA-05-4430-01A-02X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4430-10A	TCGA-05-4430-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4430-10A	TCGA-05-4430-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4430-10A	TCGA-05-4430-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4432-01A	TCGA-05-4432-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4432-01A	TCGA-05-4432-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4432-01A	TCGA-05-4432-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4432-01A	TCGA-05-4432-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4432-01A	TCGA-05-4432-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4432-10A	TCGA-05-4432-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4432-10A	TCGA-05-4432-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4432-10A	TCGA-05-4432-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4434-01A	TCGA-05-4434-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4434-01A	TCGA-05-4434-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4434-01A	TCGA-05-4434-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4434-01A	TCGA-05-4434-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4434-01A	TCGA-05-4434-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4434-10A	TCGA-05-4434-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4434-10A	TCGA-05-4434-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4434-10A	TCGA-05-4434-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4625-01A	TCGA-38-4625-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4625-01A	TCGA-38-4625-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4625-01A	TCGA-38-4625-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-38-4625-01A	TCGA-38-4625-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4625-01A	TCGA-38-4625-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4625-10A	TCGA-38-4625-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-38-4625-10A	TCGA-38-4625-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4625-10A	TCGA-38-4625-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4625-11A	TCGA-38-4625-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4625-11A	TCGA-38-4625-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4626-01A	TCGA-38-4626-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4626-01A	TCGA-38-4626-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4626-01A	TCGA-38-4626-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-38-4626-01A	TCGA-38-4626-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4626-01A	TCGA-38-4626-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4626-10A	TCGA-38-4626-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-38-4626-10A	TCGA-38-4626-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4626-10A	TCGA-38-4626-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4626-11A	TCGA-38-4626-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4626-11A	TCGA-38-4626-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4627-01A	TCGA-38-4627-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4627-01A	TCGA-38-4627-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4627-01A	TCGA-38-4627-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-38-4627-01A	TCGA-38-4627-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4627-01A	TCGA-38-4627-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4627-10A	TCGA-38-4627-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-38-4627-10A	TCGA-38-4627-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4627-10A	TCGA-38-4627-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4627-11A	TCGA-38-4627-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4627-11A	TCGA-38-4627-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4628-01A	TCGA-38-4628-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4628-01A	TCGA-38-4628-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4628-01A	TCGA-38-4628-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-38-4628-01A	TCGA-38-4628-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4628-01A	TCGA-38-4628-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4628-11A	TCGA-38-4628-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4628-11A	TCGA-38-4628-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4628-11A	TCGA-38-4628-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4629-01A	TCGA-38-4629-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4629-01A	TCGA-38-4629-01A-02R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4629-01A	TCGA-38-4629-01A-02T	Total RNA	[Not Available]	[Not Available]
TCGA-38-4629-01A	TCGA-38-4629-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4629-01A	TCGA-38-4629-01A-02X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4629-11A	TCGA-38-4629-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4629-11A	TCGA-38-4629-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4629-11A	TCGA-38-4629-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4630-01A	TCGA-38-4630-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4630-01A	TCGA-38-4630-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-38-4630-01A	TCGA-38-4630-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-38-4630-01A	TCGA-38-4630-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4630-01A	TCGA-38-4630-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-38-4630-11A	TCGA-38-4630-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-38-4630-11A	TCGA-38-4630-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-38-4630-11A	TCGA-38-4630-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3396-01A	TCGA-44-3396-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3396-01A	TCGA-44-3396-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-3396-01A	TCGA-44-3396-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-3396-01A	TCGA-44-3396-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3396-01A	TCGA-44-3396-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3396-10A	TCGA-44-3396-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-3396-10A	TCGA-44-3396-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3396-10A	TCGA-44-3396-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3396-11A	TCGA-44-3396-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3396-11A	TCGA-44-3396-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4486-01A	TCGA-49-4486-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4486-01A	TCGA-49-4486-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4486-01A	TCGA-49-4486-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-49-4486-01A	TCGA-49-4486-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4486-01A	TCGA-49-4486-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4486-11A	TCGA-49-4486-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4486-11A	TCGA-49-4486-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4486-11A	TCGA-49-4486-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4494-01A	TCGA-49-4494-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4494-01A	TCGA-49-4494-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4494-01A	TCGA-49-4494-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-49-4494-01A	TCGA-49-4494-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4494-01A	TCGA-49-4494-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4494-11A	TCGA-49-4494-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4494-11A	TCGA-49-4494-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4494-11A	TCGA-49-4494-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4501-01A	TCGA-49-4501-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4501-01A	TCGA-49-4501-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4501-01A	TCGA-49-4501-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-49-4501-01A	TCGA-49-4501-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4501-01A	TCGA-49-4501-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4501-11A	TCGA-49-4501-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4501-11A	TCGA-49-4501-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4501-11A	TCGA-49-4501-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4505-01A	TCGA-49-4505-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4505-01A	TCGA-49-4505-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4505-01A	TCGA-49-4505-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-49-4505-01A	TCGA-49-4505-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4505-01A	TCGA-49-4505-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4505-11A	TCGA-49-4505-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4505-11A	TCGA-49-4505-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4505-11A	TCGA-49-4505-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4506-01A	TCGA-49-4506-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4506-01A	TCGA-49-4506-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4506-01A	TCGA-49-4506-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-49-4506-01A	TCGA-49-4506-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4506-01A	TCGA-49-4506-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4506-11A	TCGA-49-4506-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4506-11A	TCGA-49-4506-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4506-11A	TCGA-49-4506-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4507-01A	TCGA-49-4507-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4507-01A	TCGA-49-4507-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4507-01A	TCGA-49-4507-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-49-4507-01A	TCGA-49-4507-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4507-01A	TCGA-49-4507-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4507-11A	TCGA-49-4507-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4507-11A	TCGA-49-4507-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4507-11A	TCGA-49-4507-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4510-01A	TCGA-49-4510-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4510-01A	TCGA-49-4510-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4510-01A	TCGA-49-4510-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-49-4510-01A	TCGA-49-4510-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4510-01A	TCGA-49-4510-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-49-4510-11A	TCGA-49-4510-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4510-11A	TCGA-49-4510-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4510-11A	TCGA-49-4510-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-73-4659-01A	TCGA-73-4659-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-73-4659-01A	TCGA-73-4659-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-73-4659-01A	TCGA-73-4659-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-73-4659-01A	TCGA-73-4659-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-73-4659-01A	TCGA-73-4659-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-73-4659-11A	TCGA-73-4659-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-73-4659-11A	TCGA-73-4659-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-73-4659-11A	TCGA-73-4659-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-73-4662-01A	TCGA-73-4662-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-73-4662-01A	TCGA-73-4662-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-73-4662-01A	TCGA-73-4662-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-73-4662-01A	TCGA-73-4662-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-73-4662-01A	TCGA-73-4662-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-73-4662-11A	TCGA-73-4662-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-73-4662-11A	TCGA-73-4662-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-73-4662-11A	TCGA-73-4662-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-73-4666-01A	TCGA-73-4666-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-73-4666-01A	TCGA-73-4666-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-73-4666-01A	TCGA-73-4666-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-73-4666-01A	TCGA-73-4666-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-73-4666-01A	TCGA-73-4666-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-73-4666-11A	TCGA-73-4666-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-73-4666-11A	TCGA-73-4666-11A-01W	Repli-G	[Not Available]	[Not Available]
