chr	start	end	H1	H2	H3	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51
chr5	50000001	52000000	0.70531271	0.752054795	0.744913928	0.726426548	0.68245944	0.724901508	0.741930429	0.709822017	0.737202299	0.707539354	0.741437425	0.709258775	0.711247444	0.729942477	0.72748538	0.741980474	0.723396758	0.742137697	0.74763304	0.749134462	0.689603515	0.680881747	0.722902553	0.743573003	0.746688149	0.732726965	0.705886209	0.733675583	0.728534602	0.741914784	0.715872076	0.701947758	0.707519789	0.723981166	0.725961538	0.704279057	0.719155243	0.718078382	0.708194195	0.699594046	0.684984985	0.495071923	0.658059342	0.443975317	0.42923204	0.706880592	0.70342426	0.602007528	0.683965728	0.688711982	0.686598479	0.678616751	0.734313981	0.70229265
chr5	52000001	54000000	0.768625393	0.801958651	0.787053483	0.808085556	0.75587156	0.808515589	0.812724758	0.793443701	0.762766485	0.782734275	0.781489595	0.77924691	0.78895877	0.778783308	0.78766886	0.785965942	0.785442556	0.789064594	0.809436818	0.811697821	0.742385492	0.765309311	0.798630732	0.822801556	0.812617013	0.816164495	0.789718849	0.797508026	0.77251808	0.798066709	0.792992048	0.800810948	0.792228756	0.774466922	0.794911937	0.774771728	0.793108441	0.791977392	0.781891449	0.754906654	0.730244012	0.645112607	0.756760411	0.658147773	0.720410628	0.813597446	0.804633389	0.750049712	0.796035152	0.775350505	0.751386891	0.780606061	0.797504121	0.795783737
chr5	54000001	56000000	0.778392136	0.798051647	0.790415435	0.779403216	0.756227346	0.797423049	0.791455467	0.774855975	0.762437811	0.767259609	0.790651378	0.765922053	0.773480663	0.777192243	0.748366867	0.788016113	0.769474727	0.784057857	0.804515285	0.796021021	0.751178884	0.757526613	0.796014493	0.804403214	0.796978681	0.809912829	0.769109258	0.790463526	0.746703297	0.800758846	0.771334567	0.788888889	0.771242475	0.772915147	0.755350773	0.757457612	0.76385716	0.772311287	0.783584667	0.767667686	0.719473597	0.629313845	0.736697876	0.664623294	0.694635488	0.79570528	0.770249811	0.745793821	0.784711904	0.770011869	0.764090037	0.754529166	0.792153405	0.760466408
chr5	56000001	58000000	0.788686401	0.812724474	0.812549485	0.804768835	0.758863329	0.808471242	0.790110039	0.790473055	0.777597403	0.794835234	0.790511628	0.7725233	0.758833619	0.7700661	0.809381238	0.768213866	0.774507227	0.787702911	0.798062979	0.81213192	0.743932128	0.771167523	0.795914113	0.810430402	0.811346169	0.803912694	0.778311492	0.79454752	0.757267896	0.808378908	0.789070227	0.777442854	0.780913978	0.786829332	0.800225946	0.765457499	0.801630039	0.788256793	0.791153893	0.781074766	0.722772277	0.557913956	0.730230166	0.627505709	0.617945007	0.806032617	0.790457344	0.769287834	0.787520064	0.77907173	0.733554679	0.770990566	0.797949337	0.787423935
chr5	58000001	60000000	0.779257269	0.809514601	0.814007421	0.802579626	0.766725627	0.812668637	0.797825759	0.787791786	0.778950216	0.785373305	0.791549296	0.779627111	0.772108844	0.771988796	0.794861501	0.789564616	0.789008212	0.805799832	0.807591772	0.820424883	0.754615117	0.775590306	0.799085659	0.814814815	0.821157324	0.807397668	0.782233534	0.814195883	0.778566094	0.801381281	0.800112218	0.778887502	0.788387097	0.79588465	0.79071695	0.775445695	0.801205857	0.792995342	0.786134904	0.775443787	0.746533555	0.663704801	0.769289186	0.555417572	0.629420555	0.785574897	0.784297521	0.722384702	0.784410112	0.79354226	0.763589744	0.759848264	0.800840778	0.79743224
chr5	60000001	62000000	0.785050546	0.816849817	0.797440585	0.807395994	0.762129778	0.807103219	0.812849873	0.811126447	0.76644662	0.802467323	0.806307944	0.777258883	0.794630106	0.76537327	0.809647135	0.805555556	0.777086215	0.794440631	0.813724463	0.815237771	0.749230879	0.777534247	0.806324111	0.819952067	0.809766821	0.816209821	0.783860482	0.797383205	0.780296022	0.806308962	0.789096982	0.8	0.788317256	0.798145411	0.77954779	0.755269081	0.794758009	0.781074169	0.793597304	0.768634841	0.737336245	0.631051373	0.770813969	0.651157242	0.67631935	0.815139279	0.795623452	0.742831216	0.778304683	0.770583658	0.790310226	0.77653764	0.813920286	0.774522978
chr5	62000001	64000000	0.706758621	0.770611702	0.747503566	0.746798603	0.690330908	0.742261722	0.755548139	0.732883453	0.737111752	0.717296827	0.736539153	0.721408478	0.704686118	0.73655914	0.749570447	0.737162419	0.721020915	0.742723965	0.742039833	0.764355593	0.710296132	0.700605795	0.743077362	0.750421585	0.760927288	0.737293087	0.72654018	0.732829172	0.722176759	0.760926877	0.723495023	0.719327731	0.713172702	0.72767937	0.756175104	0.726917058	0.728615863	0.730705222	0.715942891	0.679602309	0.645733173	0.449571429	0.693093728	0.526866713	0.486800973	0.730382817	0.730072464	0.627232721	0.702885365	0.704990672	0.698959167	0.71102284	0.727233115	0.716439085
chr5	64000001	66000000	0.789559366	0.815591948	0.840147975	0.803650314	0.756086564	0.817956291	0.817235238	0.805473454	0.78122021	0.805062459	0.803202383	0.788255465	0.796265422	0.796968191	0.812585499	0.827425915	0.797148238	0.814431082	0.820065319	0.821093226	0.765054674	0.773710996	0.810432159	0.822185971	0.827081355	0.826757891	0.805399509	0.810025568	0.766248763	0.821967669	0.81103498	0.812050019	0.808555897	0.792004473	0.806641366	0.789831642	0.816597629	0.804517074	0.806520451	0.806841046	0.735028902	0.663343043	0.781080706	0.687861272	0.730931894	0.833009429	0.806316309	0.742045455	0.809759968	0.799967018	0.770926996	0.788436268	0.817106774	0.786648314
chr5	66000001	68000000	0.782971276	0.807323452	0.809561438	0.792995839	0.769806786	0.813711584	0.798216132	0.789030471	0.797340557	0.803519062	0.801921104	0.794537469	0.778887779	0.774176821	0.786172007	0.784877232	0.790318194	0.799625293	0.810543924	0.824614065	0.759299781	0.767067856	0.802852615	0.811728395	0.810152367	0.818903728	0.793716367	0.798388384	0.771474617	0.801185687	0.797457418	0.785272199	0.788518603	0.789588742	0.789090263	0.774260226	0.800446097	0.795145707	0.791168023	0.79757607	0.756596149	0.672714166	0.772376439	0.727724066	0.755998118	0.820479436	0.796704572	0.774199882	0.803138075	0.78309195	0.78171926	0.787637856	0.802675988	0.795607412
chr5	68000001	70000000	0.802063298	0.820029895	0.792518995	0.798068324	0.773026777	0.806954689	0.782441016	0.80248747	0.8081438	0.824737106	0.818930657	0.789503773	0.814199396	0.808487486	0.813306852	0.815487572	0.794151597	0.78133985	0.823671032	0.829185868	0.760662672	0.776952237	0.800695652	0.820158103	0.831601386	0.826225447	0.804600586	0.805783133	0.788341969	0.827217916	0.786672085	0.816153687	0.787554052	0.789543349	0.801582815	0.767117988	0.783060593	0.79632335	0.798682766	0.771017337	0.75648	0.700630666	0.749531543	0.702410939	0.744732974	0.822188256	0.800134363	0.783743696	0.79536802	0.797744361	0.80609319	0.816971081	0.835124721	0.782477341
chr5	70000001	72000000	0.77607134	0.815189329	0.80558097	0.791660989	0.748059955	0.799885403	0.799176277	0.796941144	0.768711311	0.77362678	0.784356143	0.777663934	0.778673507	0.790575916	0.806151645	0.789455185	0.763081395	0.785651117	0.807414105	0.809975723	0.743921917	0.756267661	0.795003863	0.801466944	0.796720664	0.806192148	0.776592367	0.794993173	0.792262245	0.798291233	0.77069041	0.784900285	0.795137976	0.778485145	0.776736259	0.767444779	0.778770363	0.772425249	0.786130715	0.725395548	0.706057597	0.588268156	0.726202322	0.605270162	0.646870555	0.777836273	0.793561574	0.700711054	0.771613833	0.7693769	0.762246117	0.772752809	0.797937827	0.785860307
chr5	72000001	74000000	0.719141631	0.759312781	0.757017948	0.73817536	0.666950536	0.745309951	0.730038453	0.737177155	0.724599473	0.712676056	0.736223956	0.723440937	0.697722037	0.710336538	0.704438642	0.748825065	0.675616109	0.718140026	0.773087207	0.773075405	0.684277048	0.677613529	0.73633705	0.772942158	0.762552453	0.759938001	0.721206375	0.725496376	0.682423609	0.752353367	0.716632444	0.709482038	0.712472977	0.749184529	0.709711052	0.69235589	0.714859899	0.725161126	0.750027254	0.678742185	0.596266044	0.571837662	0.709374284	0.571562208	0.645701026	0.747633268	0.687264635	0.68146883	0.718224074	0.699164345	0.690302398	0.702330913	0.767256444	0.713089716
chr5	74000001	76000000	0.750923585	0.797724185	0.773229149	0.776695878	0.736767995	0.785585788	0.805132835	0.775975359	0.766681299	0.782178218	0.765996665	0.760883733	0.755653613	0.751286066	0.782870929	0.76443769	0.748715658	0.772394505	0.798659435	0.79756849	0.740799449	0.743730155	0.781612615	0.787488565	0.793312609	0.797416826	0.765247525	0.772349344	0.754859298	0.796006144	0.773964635	0.781287533	0.774855339	0.781966781	0.775221239	0.732065002	0.785836967	0.760022586	0.772747301	0.752790061	0.682640684	0.640562466	0.707106599	0.632201876	0.669614572	0.786313318	0.782144383	0.720797721	0.770888974	0.756585211	0.737953542	0.760777882	0.806785175	0.771505034
chr5	76000001	78000000	0.752051728	0.790073474	0.776357827	0.763100437	0.700327511	0.791255289	0.773954948	0.755149354	0.761069007	0.750399803	0.766469786	0.759742801	0.733478577	0.722778223	0.757172131	0.740723982	0.705688519	0.738892054	0.792332866	0.793640205	0.706468829	0.721953095	0.767524551	0.785224479	0.779087579	0.773035887	0.739890058	0.752998478	0.728951159	0.768631813	0.75592915	0.774680121	0.767502321	0.767519706	0.734106469	0.707114026	0.741181808	0.751279119	0.791127149	0.742391694	0.632321221	0.640166572	0.721304395	0.625	0.653111163	0.775925148	0.71319248	0.72070714	0.74586158	0.732875858	0.707394425	0.724125023	0.793725737	0.7404481
chr5	78000001	80000000	0.780439452	0.828641548	0.806612686	0.803748522	0.750287376	0.817330442	0.822449661	0.792844828	0.782066277	0.810609586	0.805260459	0.78923189	0.782359952	0.774456522	0.797918683	0.779590899	0.784663052	0.796503746	0.813741798	0.82292443	0.768517972	0.777907429	0.819983485	0.82731398	0.821315398	0.816228723	0.804945997	0.805512376	0.778678146	0.815320311	0.801638034	0.808277112	0.810716522	0.788482593	0.786308286	0.765413924	0.776904949	0.787725292	0.807973555	0.763938316	0.730946124	0.679882665	0.762342491	0.67297199	0.72557642	0.814602677	0.80591819	0.755288262	0.817625843	0.794659414	0.772342126	0.806510607	0.806001035	0.78255688
chr5	80000001	82000000	0.80479113	0.82605753	0.834096319	0.820158975	0.789500861	0.820100503	0.825298831	0.816714759	0.7948496	0.817792069	0.808686942	0.804001849	0.763014528	0.777503368	0.802649007	0.806460917	0.762089915	0.805384421	0.821293938	0.834248627	0.78244638	0.783469547	0.822191179	0.836510106	0.823587862	0.830384559	0.811530161	0.814064101	0.785789872	0.822745098	0.823480134	0.817817696	0.81412987	0.789137796	0.806189488	0.783327997	0.808908046	0.812939943	0.806570605	0.795781178	0.770785485	0.667002125	0.771028037	0.718422366	0.684167684	0.841894977	0.808797909	0.780420066	0.829314964	0.806296526	0.758393169	0.801987225	0.821262767	0.804546677
chr5	82000001	84000000	0.768306282	0.796859857	0.794236603	0.784604997	0.748440748	0.791541181	0.789904502	0.779300976	0.764327799	0.78622816	0.79498446	0.767337061	0.772826562	0.765803733	0.780779622	0.7792005	0.752491694	0.78006802	0.802712302	0.809299316	0.751458468	0.746948181	0.791482572	0.800661157	0.796208531	0.793986698	0.773072815	0.790318291	0.765199927	0.794201462	0.771906841	0.788541817	0.783020108	0.769616288	0.780163361	0.749898001	0.765783048	0.778957257	0.768265127	0.734705882	0.736319904	0.578472487	0.702694284	0.507951356	0.45004654	0.760040631	0.782534247	0.644579781	0.785680641	0.774860012	0.757007007	0.736653743	0.798411498	0.7685156
chr5	84000001	86000000	0.74776549	0.785233341	0.777777778	0.762002852	0.737112011	0.76060798	0.769095078	0.749289029	0.747904794	0.766674811	0.768682368	0.736043629	0.740161725	0.764247788	0.772514071	0.76443418	0.74305004	0.779654511	0.759795165	0.78079484	0.739080327	0.725090224	0.763942531	0.766776471	0.778731421	0.748891786	0.731405277	0.767304385	0.744328098	0.761267099	0.738115967	0.739592406	0.748451053	0.757784822	0.758668134	0.747600606	0.765010799	0.747619048	0.728440099	0.754921655	0.733633388	0.593984962	0.711575771	0.592814371	0.439063332	0.72064011	0.766402307	0.666277372	0.733695652	0.770632911	0.737995198	0.728070175	0.743691523	0.749363619
chr5	86000001	88000000	0.685431327	0.745154481	0.693012048	0.720533939	0.66342173	0.730790043	0.725296443	0.731819931	0.690482538	0.687205651	0.716742483	0.689264113	0.698872786	0.736396614	0.723481781	0.715832206	0.681501162	0.698277651	0.751932172	0.759412576	0.666068223	0.668988891	0.735263568	0.741142622	0.754470939	0.723346438	0.693391735	0.71724381	0.674458058	0.729712936	0.7128125	0.725337331	0.705991763	0.710377358	0.712422787	0.69300164	0.701220623	0.710406398	0.713099384	0.685836647	0.627018299	0.481376518	0.668233083	0.497652582	0.447270971	0.699161508	0.685316671	0.608657244	0.705868377	0.682035928	0.67780995	0.673584346	0.72636946	0.683627953
chr5	88000001	90000000	0.772217087	0.797846404	0.80026455	0.780944398	0.76371807	0.798319328	0.790301225	0.784799892	0.772633441	0.767059815	0.78129561	0.76854526	0.761058289	0.779051258	0.766297663	0.769655172	0.777434842	0.790087788	0.795048771	0.811816406	0.753245532	0.767638445	0.787063026	0.801640185	0.815903837	0.786409434	0.770714286	0.804282531	0.779067518	0.804198473	0.777177472	0.790484634	0.783262374	0.782369605	0.781876873	0.764600797	0.792392127	0.778269173	0.762030672	0.726264274	0.731216599	0.618371212	0.735992024	0.491211551	0.401125269	0.720060476	0.78752	0.654536513	0.763800684	0.789214637	0.762510368	0.732742242	0.797486772	0.787078077
chr5	90000001	92000000	0.770257388	0.810688592	0.7904	0.77897269	0.738444872	0.769165488	0.791294462	0.762181131	0.755025847	0.781198686	0.783182844	0.752933743	0.773920065	0.772670025	0.783565335	0.783802334	0.772211089	0.788355535	0.776960926	0.788161382	0.750910343	0.746243169	0.773376448	0.787307488	0.793842293	0.768434134	0.764127764	0.782923725	0.75756943	0.786872176	0.769558101	0.758738543	0.769774207	0.770545694	0.786234614	0.760383387	0.780748663	0.766813011	0.752920159	0.758998972	0.73454782	0.5694405	0.739374499	0.60681431	0.568658558	0.773280041	0.772927136	0.697581592	0.765316719	0.769825919	0.740256125	0.738801262	0.773819163	0.773887031
chr5	92000001	94000000	0.744351962	0.786230506	0.708370436	0.763822867	0.701806918	0.768123597	0.776629213	0.750268081	0.764508929	0.74608664	0.744815784	0.755000788	0.716717095	0.730779463	0.710571924	0.729675477	0.721186441	0.74251203	0.789566331	0.790117981	0.701590595	0.705348672	0.757068803	0.785675061	0.78294837	0.779253293	0.743458029	0.746632347	0.729933403	0.758718861	0.734370659	0.762948207	0.759252428	0.766465301	0.742424242	0.711891959	0.750294266	0.75025871	0.754681174	0.696181966	0.638916501	0.603103406	0.745499039	0.584312573	0.636363636	0.797098181	0.719678046	0.668139731	0.716694772	0.715712988	0.726096998	0.705931495	0.787701863	0.727762388
chr5	94000001	96000000	0.768899622	0.813005209	0.780906012	0.774403959	0.743495449	0.798893433	0.793554742	0.784534791	0.766976063	0.782143454	0.770137342	0.758729505	0.770947913	0.77715594	0.779437305	0.781931464	0.770642202	0.773447577	0.797298013	0.804882395	0.739942091	0.752076106	0.788981854	0.814644446	0.809747926	0.796870842	0.757898165	0.791083006	0.77995194	0.792385677	0.778996865	0.778283979	0.779435958	0.789830978	0.776148583	0.74384454	0.778778328	0.755064894	0.771191262	0.74955997	0.702508961	0.576706827	0.744746201	0.628123339	0.598488354	0.767193821	0.785500747	0.713899293	0.772851439	0.781849611	0.746287654	0.736632678	0.799034175	0.761453397
chr5	96000001	98000000	0.75442802	0.796332423	0.775346462	0.774884101	0.750117481	0.778298635	0.796219532	0.753621297	0.751508187	0.779561472	0.781958196	0.755503639	0.757057314	0.767114723	0.765658287	0.767375887	0.772156197	0.77494023	0.779240293	0.779655961	0.738452711	0.742089886	0.781241915	0.787708546	0.777048271	0.773180577	0.764408695	0.779668856	0.767044363	0.799193752	0.772289157	0.771683075	0.760450597	0.768840235	0.79037637	0.751272727	0.788280818	0.773701451	0.744545197	0.724801466	0.730822873	0.527745136	0.689140011	0.500761035	0.458666667	0.755744542	0.773157442	0.658686893	0.765134938	0.77293998	0.737095142	0.74940048	0.779872508	0.76
chr5	98000001	100000000	0.749682822	0.793254839	0.764026846	0.763259137	0.718197183	0.782608696	0.78072603	0.751820156	0.750071003	0.759629552	0.759394341	0.750128315	0.726849894	0.782330346	0.786829886	0.755210173	0.761888471	0.763648251	0.77976667	0.770230933	0.723326048	0.725091527	0.772857889	0.792636479	0.781451919	0.768657158	0.739109687	0.775614458	0.74692826	0.787085515	0.76051384	0.744017292	0.744998666	0.764565993	0.780992708	0.748797201	0.767384732	0.761177136	0.741878242	0.679923028	0.70687197	0.510623991	0.712248486	0.498368146	0.422189005	0.723197819	0.775770142	0.626026074	0.743446602	0.753187988	0.707790549	0.748043818	0.75694165	0.718068536
chr5	100000001	102000000	0.763984018	0.788245653	0.773962377	0.765812225	0.751422915	0.785594384	0.793047841	0.763123264	0.742647059	0.756300465	0.780021768	0.748820864	0.768664047	0.754599212	0.778034149	0.785552194	0.768467475	0.793958358	0.776833343	0.805073292	0.740384615	0.756092075	0.784165618	0.798336228	0.793405047	0.774430068	0.755280141	0.787945034	0.773277662	0.777702336	0.765120968	0.763332793	0.775457666	0.77685218	0.795564619	0.734529703	0.793667007	0.765450806	0.732963666	0.735684358	0.741573034	0.532208158	0.734151329	0.557179393	0.376997915	0.714322514	0.777593636	0.638240815	0.746321526	0.763404665	0.754344624	0.710237336	0.770741426	0.769378828
chr5	102000001	104000000	0.76254093	0.784560144	0.785204756	0.786380727	0.752890842	0.794266442	0.790849673	0.776060729	0.765251617	0.76940545	0.785140789	0.75675916	0.775200714	0.758008246	0.790044159	0.760790774	0.771807629	0.788480746	0.794803695	0.796272172	0.744855967	0.752014384	0.782370898	0.792987013	0.796078431	0.775746137	0.765985939	0.777159843	0.759899068	0.795638324	0.767676768	0.769704073	0.770105494	0.788489209	0.766628571	0.749000138	0.779130761	0.773218143	0.758139535	0.73540856	0.723167539	0.600669792	0.72537594	0.546391753	0.486675777	0.743967508	0.774135338	0.649272454	0.731651955	0.764483627	0.74254602	0.756648936	0.776444628	0.763713799
