V1	V2	V3
21475	FHOD1	0	
21476	SLC9A5	0	
21477	PLEKHG4	0	
21478	KCTD19	0	
21479	TPPP3	0	
21480	ZDHHC1	0	
21481	HSD11B2	0	
21482	AGRP	1	30246788
21483	LOC100505942	0	
21484	FAM65A	0	
21485	CARMIL2	0	
21486	ACD	2	25771238;15592339
21487	PARD6A	0	
21488	ENKD1	0	
21489	C16orf86	0	
21490	GFOD2	0	
21491	TSNAXIP1	0	
21492	CENPT	0	
21493	THAP11	0	
21494	EDC4	0	
21495	NRN1L	0	
21496	PSKH1	0	
21497	CTRL	8	31504264;30416051;26490742;26488375;20156610;19808462;16242148;11447082
21498	PSMB10	1	29507100
21499	LCAT	1	31069509
21500	SLC12A4	0	
21501	DPEP3	0	
21502	LOC100131303	0	
21503	DDX28	0	
21504	DUS2	0	
21505	ESRP2	0	
21506	MIR6773	0	
21507	SLC7A6	0	
21508	SLC7A6OS	0	
21509	PRMT7	0	
21510	ZFP90	0	
21511	HAS3	0	
21512	CHTF8	0	
21513	UTP4	0	
21514	VPS4A	0	
21515	PDF	13	31165750;30583296;29560492;27384611;30972146;27957057;28496889;21878405;20429321;20337050;18554974;18517138;18517134
21516	COG8	0	
21517	NIP7	0	
21518	TMED6	0	
21519	TERF2	0	
21520	MIR1538	0	
21521	NQO1	2	29776386;19754420
21522	NOB1	0	
21523	MIR140	0	
21524	PDXDC2P	0	
21525	MIR1972-2	0	
21526	PDPR	0	
21527	LOC400541	0	
21528	CLEC18C	0	
21529	LOC105371328	0	
21530	EXOSC6	0	
21531	AARS	0	
21532	DDX19B	0	
21533	LOC100506083	0	
21534	ST3GAL2	0	
21535	FUK	0	
21536	SF3B3	0	
21537	SNORD111B	0	
21538	SNORD111	0	
21539	MTSS1L	0	
21540	VAC14-AS1	0	
21541	CMTR2	0	
21542	CALB2	1	29940585
21543	ZNF23	0	
21544	ZNF19	0	
21545	LOC105371335	0	
21546	TAT-AS1	0	
21547	TAT	65	31651946;31606204;31603196;31198930;30826397;29956554;29668889;29625277;29435996;29378361;29311980;28888219;28760217;28713823;28643219;28630469;28416977;28197274;27865966;27621487
21548	MARVELD3	0	
21549	SNORA70D	0	
21550	SNORD71	0	
21551	ATXN1L	0	
21552	ZNF821	0	
21553	PKD1L3	0	
21554	DHODH	0	
21555	HPR	1	27387715
21556	TXNL4B	0	
21557	DHX38	0	
21558	PMFBP1	0	
21559	HCCAT5	0	
21560	C16orf47	0	
21561	LINC01568	0	
21562	LOC101928035	0	
21563	PSMD7	0	
21564	LOC283922	0	
21565	NPIPB15	0	
21566	LOC105376772	0	
21567	RFWD3	0	
21568	FA2H	0	
21569	LDHD	0	
21570	ZFP1	0	
21571	CTRB2	0	
21572	CTRB1	0	
21573	LOC100506281	0	
21574	BCAR1	0	
21575	CHST6	0	
21576	CHST5	0	
21577	TMEM231	0	
21578	GABARAPL2	0	
21579	ADAT1	0	
21580	KARS	0	
21581	TERF2IP	0	
21582	MIR4719	0	
21583	MON1B	0	
21584	SYCE1L	0	
21585	NUDT7	0	
21586	CLEC3A	0	
21587	MAF	14	31481236;31002434;28847546;25010723;24727801;24144883;24120998;23408906;21236363;15298039;11388098;8749880;1749867;2781156
21588	MAFTRR	0	
21589	DYNLRB2	0	
21590	LINC01227	0	
21591	CMC2	0	
21592	CENPN	0	
21593	ATMIN	0	
21594	C16orf46	0	
21595	GCSH	1	31089252
21596	PKD1L2	0	
21597	BCO1	0	
21598	MIR4720	0	
21599	MIR7854	0	
21600	MIR6504	0	
21601	LOC100129617	0	
21602	SDR42E1	0	
21603	HSD17B2	0	
21604	MIR8058	0	
21605	LOC101928417	0	
21606	MIR3182	0	
21607	LOC102724163	0	
21608	HSBP1	0	
21609	MLYCD	0	
21610	OSGIN1	0	
21611	SLC38A8	0	
21612	HSDL1	0	
21613	DNAAF1	0	
21614	TAF1C	0	
21615	ADAD2	0	
21616	KCNG4	0	
21617	WFDC1	0	
21618	TLDC1	0	
21619	COTL1	0	
21620	KLHL36	0	
21621	ZDHHC7	0	
21622	FAM92B	0	
21623	LINC02139	0	
21624	LINC00311	0	
21625	MIR5093	0	
21626	GSE1	0	
21627	C16orf74	0	
21628	MIR1910	0	
21629	EMC8	0	
21630	LOC101928557	0	
21631	COX4I1	0	
21632	IRF8	0	
21633	MIR6774	0	
21634	LINC01082	0	
21635	LINC01081	0	
21636	LINC02135	0	
21637	FENDRR	0	
21638	FOXF1	0	
21639	MTHFSD	0	
21640	FLJ30679	0	
21641	FOXC2-AS1	0	
21642	FOXC2	0	
21643	FOXL1	0	
21644	LOC101928614	0	
21645	LOC440390	0	
21646	LOC101928708	0	
21647	LOC101928682	0	
21648	C16orf95	0	
21649	LOC101928659	0	
21650	MAP1LC3B	0	
21651	ZCCHC14	0	
21652	LOC101928737	0	
21653	KLHDC4	0	
21654	LOC102724467	0	
21655	SLC7A5	0	
21656	MIR6775	0	
21657	LOC400553	0	
21658	LOC101928880	0	
21659	ZNF469	0	
21660	ZFPM1	0	
21661	MIR5189	0	
21662	ZC3H18	0	
21663	IL17C	0	
21664	CYBA	0	
21665	MVD	27	30369571;29281559;29093770;28583297;27372036;26382083;25115553;23465222;20299235;18402902;18397872;17315386;15956127;15530144;15450566;15221371;15151646;15020515;14642689;12738226
21666	SNAI3	0	
21667	RNF166	0	
21668	CTU2	0	
21669	PIEZO1	0	
21670	MIR4722	0	
21671	LOC100289580	0	
21672	LOC339059	0	
21673	CDT1	0	
21674	APRT	0	
21675	GALNS	0	
21676	TRAPPC2L	0	
21677	PABPN1L	0	
21678	LOC101927793	0	
21679	LOC100129697	0	
21680	ACSF3	0	
21681	LINC00304	0	
21682	LINC02138	0	
21683	SLC22A31	0	
21684	ZNF778	0	
21685	LOC105371414	0	
21686	LOC101927817	0	
21687	SPG7	0	
21688	RPL13	0	
21689	SNORD68	0	
21690	DPEP1	0	
21691	CHMP1A	0	
21692	SPATA33	0	
21693	CDK10	0	
21694	SPATA2L	0	
21695	ZNF276	0	
21696	FANCA	0	
21697	TCF25	0	
21698	MC1R	0	
21699	TUBB3	0	
21700	DEF8	0	
21701	CENPBD1	0	
21702	DBNDD1	0	
21703	GAS8	0	
21704	GAS8-AS1	0	
21705	URAHP	0	
21706	PRDM7	0	
21707	ABCA6	0	
21708	MYH10	0	
21709	PPM1D	0	
21710	ABR	2	30231866;23386284
21711	SMG6	0	
21712	UBE2G1	0	
21713	RABEP1	0	
21714	TMEM102	0	
21715	STX8	0	
21716	MYHAS	0	
21717	DNAH9	0	
21718	MYOCD	1	26221584
21719	LOC101928418	0	
21720	TOM1L2	0	
21721	SLC5A10	0	
21722	SPECC1	0	
21723	LYRM9	0	
21724	PHF12	0	
21725	LOC101927018	0	
21726	EFCAB5	0	
21727	ASIC2	0	
21728	LINC01989	0	
21729	ACACA	0	
21730	SRCIN1	0	
21731	SMARCE1	0	
21732	EIF1	0	
21733	EZH1	0	
21734	GFAP	2	31575426;23462697
21735	MAPT	0	
21736	NFE2L1	0	
21737	MBTD1	0	
21738	MMD	0	
21739	ANKFN1	0	
21740	MSI2	0	
21741	SEPT4-AS1	0	
21742	DHX40	0	
21743	BRIP1	0	
21744	MARCH10	0	
21745	DDX42	0	
21746	LRRC37A3	0	
21747	CEP112	0	
21748	CACNG4	0	
21749	CDC42EP4	0	
21750	KIF19	0	
21751	GRB2	0	
21752	UBE2O	0	
21753	DNAH17	0	
21754	RPTOR	0	
21755	TBCD	0	
21756	RPH3AL	0	
21757	LOC105371430	0	
21758	C17orf97	0	
21759	VPS53	0	
21760	GEMIN4	0	
21761	NXN	0	
21762	PITPNA	0	
21763	PRPF8	0	
21764	SMYD4	0	
21765	SRR	8	31157388;28078921;20071325;17507355;1721152;2225373;6529866;830205
21766	TSR1	0	
21767	METTL16	0	
21768	RAP1GAP2	0	
21769	SPATA22	0	
21770	SHPK	0	
21771	ITGAE	0	
21772	P2RX1	0	
21773	ZZEF1	0	
21774	MYBBP1A	0	
21775	PELP1	0	
21776	PLD2	0	
21777	PFN1	0	
21778	LOC100130950	0	
21779	LOC339166	0	
21780	PITPNM3	0	
21781	MED31	0	
21782	FBXO39	0	
21783	SLC16A11	0	
21784	ASGR1	0	
21785	SENP3	0	
21786	SENP3-EIF4A1	0	
21787	WRAP53	0	
21788	DNAH2	0	
21789	LINC00324	0	
21790	NTN1	0	
21791	USP43	0	
21792	GAS7	0	
21793	MYH13	0	
21794	MYH4	0	
21795	TMEM220	0	
21796	SHISA6	0	
21797	MAP2K4	0	
21798	ARHGAP44	0	
21799	HS3ST3A1	0	
21800	COX10	0	
21801	TVP23C-CDRT4	0	
21802	TVP23C	0	
21803	ADORA2B	0	
21804	NCOR1	0	
21805	PIGL	0	
21806	CENPV	0	
21807	LRRC75A	0	
21808	CCDC144A	0	
21809	MPRIP	0	
21810	COPS3	0	
21811	PEMT	0	
21812	RAI1	0	
21813	GID4	0	
21814	ALKBH5	0	
21815	SMCR8	0	
21816	CCDC144B	0	
21817	B9D1	0	
21818	TMEM11	0	
21819	KSR1	0	
21820	NLK	0	
21821	KRT18P55	0	
21822	SUPT6H	0	
21823	FAM222B	0	
21824	TAOK1	0	
21825	SSH2	0	
21826	GOSR1	0	
21827	SUZ12P1	0	
21828	TEFM	0	
21829	NF1	1	18448410
21830	OMG	0	
21831	RAB11FIP4	0	
21832	SUZ12	0	
21833	RHOT1	0	
21834	PSMD11	0	
21835	MYO1D	0	
21836	RAD51L3-RFFL	0	
21837	SLFN11	0	
21838	AP2B1	0	
21839	GAS2L2	0	
21840	CCL23	0	
21841	MYO19	0	
21842	LOC102723471	0	
21843	AATF	0	
21844	TADA2A	0	
21845	SYNRG	0	
21846	CWC25	0	
21847	FBXO47	0	
21848	LOC100131347	0	
21849	PLXDC1	0	
21850	FBXL20	0	
21851	ERBB2	0	
21852	IKZF3	0	
21853	PSMD3	0	
21854	WIPF2	0	
21855	KRT26	0	
21856	KRTAP1-3	0	
21857	FKBP10	0	
21858	TTC25	0	
21859	STAT5B	0	
21860	STAT3	16	31591913;30953354;29971943;29609270;28871329;28335740;28158495;27574983;27406600;26279747;25219839;25151145;24857987;23593036;18774104;18172037
21861	ATP6V0A1	0	
21862	TUBG1	0	
21863	NBR2	0	
21864	PYY	0	
21865	SLC4A1	0	
21866	DCAKD	0	
21867	MAP3K14	0	
21868	PLEKHM1	0	
21869	CRHR1-IT1-CRHR1	0	
21870	CRHR1	0	
21871	KANSL1	0	
21872	ARL17B	0	
21873	NSF	1	24135926
21874	WNT9B	0	
21875	CDC27	0	
21876	ITGB3	1	31680326
21877	EFCAB13	0	
21878	NPEPPS	0	
21879	KPNB1	0	
21880	SP2	1	25565675
21881	SP2-AS1	0	
21882	SKAP1	0	
21883	LOC101927166	0	
21884	CALCOCO2	0	
21885	LOC102724596	0	
21886	NGFR	0	
21887	SPOP	0	
21888	FAM117A	0	
21889	SPATA20	0	
21890	ABCC3	0	
21891	SPAG9	0	
21892	LINC02072	0	
21893	CA10	0	
21894	STXBP4	0	
21895	HLF	1	17159383
21896	PCTP	0	
21897	DGKE	0	
21898	AKAP1	0	
21899	CUEDC1	0	
21900	RNF43	0	
21901	TEX14	0	
21902	PPM1E	0	
21903	TRIM37	0	
21904	PRR11	0	
21905	YPEL2	0	
21906	LINC01476	0	
21907	VMP1	0	
21908	TBC1D3P1-DHX40P1	0	
21909	LOC101927755	0	
21910	USP32	0	
21911	APPBP2	0	
21912	BCAS3	0	
21913	MED13	0	
21914	TLK2	0	
21915	TANC2	0	
21916	KCNH6	0	
21917	MAP3K3	0	
21918	ERN1	0	
21919	TEX2	0	
21920	CEP95	0	
21921	SMURF2	0	
21922	PLEKHM1P1	0	
21923	GNA13	0	
21924	RGS9	0	
21925	APOH	0	
21926	PRKCA	1	29868113
21927	CACNG5	0	
21928	HELZ	0	
21929	PITPNC1	0	
21930	BPTF	0	
21931	ARSG	0	
21932	PRKAR1A	1	24886234
21933	WIPI1	0	
21934	FAM20A	0	
21935	ABCA9	0	
21936	ABCA10	0	
21937	MAP2K6	0	
21938	LINC01483	0	
21939	LINC00673	0	
21940	SLC39A11	0	
21941	SDK2	0	
21942	TTYH2	0	
21943	CD300E	0	
21944	SLC9A3R1	0	
21945	FADS6	0	
21946	HN1	0	
21947	LOC100287042	0	
21948	SLC25A19	0	
21949	LLGL2	0	
21950	RECQL5	0	
21951	UNK	0	
21952	FBF1	0	
21953	SRP68	0	
21954	RNF157	0	
21955	PRPSAP1	0	
21956	ST6GALNAC2	0	
21957	JMJD6	0	
21958	SEC14L1	0	
21959	SEPT9	0	
21960	TNRC6C	0	
21961	C17orf99	0	
21962	PGS1	0	
21963	CYTH1	0	
21964	USP36	0	
21965	RBFOX3	0	
21966	TBC1D16	0	
21967	EIF4A3	0	
21968	RNF213	0	
21969	LOC100294362	0	
21970	BAIAP2	0	
21971	CEP131	0	
21972	TMEM105	0	
21973	BAHCC1	0	
21974	NPLOC4	0	
21975	ASPSCR1	0	
21976	CCDC57	0	
21977	CSNK1D	0	
21978	OGFOD3	0	
21979	FOXK2	0	
21980	B3GNTL1	0	
21981	DOC2B	0	
21982	LINC02091	0	
21983	LOC100506388	0	
21984	RFLNB	0	
21985	FAM57A	0	
21986	DBIL5P	0	
21987	GLOD4	0	
21988	MRM3	0	
21989	LOC101927727	0	
21990	TIMM22	0	
21991	MIR3183	0	
21992	BHLHA9	0	
21993	TUSC5	0	
21994	YWHAE	0	
21995	CRK	0	
21996	MYO1C	0	
21997	INPP5K	0	
21998	PITPNA-AS1	0	
21999	SLC43A2	0	
22000	SCARF1	0	
22001	RILP	0	
22002	TLCD2	0	
22003	MIR22HG	0	
22004	MIR22	0	
22005	WDR81	0	
22006	SERPINF2	0	
22007	SERPINF1	0	
22008	RPA1	0	
22009	RTN4RL1	0	
22010	LOC105371485	0	
22011	DPH1	0	
22012	OVCA2	0	
22013	MIR132	1	28731126
22014	MIR212	0	
22015	HIC1	0	
22016	LOC101927839	0	
22017	SNORD91B	0	
22018	SNORD91A	0	
22019	SGSM2	0	
22020	MNT	0	
22021	LOC284009	0	
22022	PAFAH1B1	0	
22023	CLUH	0	
22024	MIR6776	0	
22025	LOC105371592	0	
22026	MIR1253	0	
22027	LOC101927911	0	
22028	OR1D5	0	
22029	OR1D2	0	
22030	OR1G1	0	
22031	OR1A2	0	
22032	OR1A1	0	
22033	OR1D4	0	
22034	OR3A2	0	
22035	OR3A1	0	
22036	OR3A4P	0	
22037	OR1E1	0	
22038	OR3A3	0	
22039	OR1E2	0	
22040	ASPA	0	
22041	TRPV3	2	30445149;28839241
22042	TRPV1	3	31164004;30445149;28839241
22043	CTNS	2	31622246;18823990
22044	TAX1BP3	0	
22045	P2RX5-TAX1BP3	0	
22046	EMC6	0	
22047	P2RX5	0	
22048	GSG2	0	
22049	NCBP3	0	
22050	CAMKK1	0	
22051	ATP2A3	0	
22052	CYB5D2	0	
22053	ANKFY1	0	
22054	SPNS3	0	
22055	SPNS2	0	
22056	GGT6	0	
22057	SMTNL2	0	
22058	LINC01996	0	
22059	ALOX15	0	
22060	LOC101559451	0	
22061	ARRB2	0	
22062	MED11	0	
22063	CXCL16	1	22055341
22064	ZMYND15	0	
22065	TM4SF5	0	
22066	VMO1	0	
22067	GLTPD2	0	
22068	PSMB6	0	
22069	MINK1	0	
22070	CHRNE	0	
22071	C17orf107	0	
22072	GP1BA	0	
22073	SLC25A11	0	
22074	RNF167	0	
22075	ENO3	0	
22076	SPAG7	0	
22077	CAMTA2	0	
22078	MIR6864	0	
22079	MIR6865	0	
22080	INCA1	0	
22081	KIF1C	0	
22082	LOC102724009	0	
22083	SLC52A1	0	
22084	ZFP3	0	
22085	ZNF232	0	
22086	LOC101928000	0	
22087	USP6	0	
22088	ZNF594	0	
22089	SCIMP	0	
22090	NUP88	0	
22091	RPAIN	0	
22092	C1QBP	0	
22093	DHX33	0	
22094	LOC105371506	0	
22095	DERL2	0	
22096	MIS12	0	
22097	LOC728392	0	
22098	NLRP1	0	
22099	WSCD1	0	
22100	AIPL1	0	
22101	FAM64A	0	
22102	KIAA0753	0	
22103	TXNDC17	0	
22104	C17orf100	0	
22105	MIR4520-1	0	
22106	MIR4520-2	0	
22107	ALOX15P1	0	
22108	SLC13A5	0	
22109	XAF1	0	
22110	TEKT1	0	
22111	ALOX12P2	0	
22112	ALOX12-AS1	0	
22113	ALOX12	0	
22114	RNASEK	0	
22115	RNASEK-C17orf49	0	
22116	C17orf49	0	
22117	MIR497HG	0	
22118	MIR195	0	
22119	MIR497	0	
22120	BCL6B	0	
22121	SLC16A13	0	
22122	CLEC10A	0	
22123	ASGR2	0	
22124	DLG4	0	
22125	ACADVL	0	
22126	MIR324	0	
22127	DVL2	0	
22128	PHF23	0	
22129	GABARAP	0	
22130	CTDNEP1	0	
22131	ELP5	0	
22132	CLDN7	0	
22133	SLC2A4	0	
22134	YBX2	0	
22135	EIF5A	0	
22136	GPS2	0	
22137	NEURL4	0	
22138	ACAP1	0	
22139	KCTD11	0	
22140	TMEM95	0	
22141	TNK1	0	
22142	PLSCR3	0	
22143	TMEM256-PLSCR3	0	
22144	TMEM256	0	
22145	NLGN2	0	
22146	SPEM1	0	
22147	C17orf74	0	
22148	FGF11	0	
22149	CHRNB1	0	
22150	ZBTB4	0	
22151	SLC35G6	0	
22152	POLR2A	1	29036603
22153	TNFSF12	0	
22154	TNFSF12-TNFSF13	0	
22155	TNFSF13	1	28849223
22156	EIF4A1	0	
22157	SNORA48	0	
22158	SNORD10	0	
22159	SNORA67	0	
22160	CD68	9	30261069;28871936;28225836;26764148;26452986;26336536;24013508;23785453;20009387
22161	LOC100996842	0	
22162	MPDU1	0	
22163	SOX15	0	
22164	FXR2	0	
22165	SHBG	3	30075607;29671886;14708909
22166	SAT2	0	
22167	ATP1B2	0	
22168	TP53	5	31512258;31208944;29483101;28105602;26628631
22169	EFNB3	0	
22170	RPL29P2	0	
22171	KDM6B	0	
22172	TMEM88	0	
22173	NAA38	0	
22174	CYB5D1	0	
22175	CHD3	0	
22176	SCARNA21	0	
22177	LOC284023	0	
22178	KCNAB3	0	
22179	TRAPPC1	0	
22180	CNTROB	0	
22181	GUCY2D	0	
22182	ALOX15B	0	
22183	ALOX12B	0	
22184	MIR4314	0	
22185	ALOXE3	0	
22186	HES7	0	
22187	PER1	0	
22188	MIR6883	0	
22189	VAMP2	0	
22190	TMEM107	0	
22191	SNORD118	0	
22192	MIR4521	0	
22193	BORCS6	0	
22194	AURKB	0	
22195	CTC1	0	
22196	PFAS	0	
22197	SLC25A35	0	
22198	RANGRF	1	21621375
22199	ARHGEF15	0	
22200	ODF4	0	
22201	LOC100128288	0	
22202	KRBA2	0	
22203	RPL26	0	
22204	RNF222	0	
22205	NDEL1	0	
22206	CCDC42	0	
22207	SPDYE4	0	
22208	MFSD6L	0	
22209	PIK3R6	0	
22210	PIK3R5	0	
22211	LOC101928266	0	
22212	CFAP52	0	
22213	DHRS7C	0	
22214	GSG1L2	0	
22215	GLP2R	0	
22216	RCVRN	0	
22217	MYH8	0	
22218	MYH1	0	
22219	MYH2	0	
22220	MYH3	0	
22221	SCO1	0	
22222	ADPRM	0	
22223	MAGOH2P	0	
22224	TMEM220-AS1	0	
22225	LINC00675	0	
22226	PIRT	0	
22227	ZNF18	0	
22228	MIR744	0	
22229	LINC00670	0	
22230	LOC100128006	0	
22231	MIR1269B	0	
22232	ELAC2	0	
22233	MIR548H3	0	
22234	CDRT15P1	0	
22235	COX10-AS1	0	
22236	CDRT15	0	
22237	HS3ST3B1	0	
22238	MGC12916	0	
22239	CDRT7	0	
22240	LOC101928475	0	
22241	CDRT8	0	
22242	PMP22	0	
22243	MIR4731	0	
22244	TEKT3	0	
22245	CDRT4	0	
22246	CDRT1	0	
22247	TRIM16	0	
22248	ZNF286A	0	
22249	TBC1D26	0	
22250	CDRT15P2	0	
22251	MEIS3P1	0	
22252	LINC02087	0	
22253	ZSWIM7	0	
22254	TTC19	0	
22255	MIR1288	0	
22256	UBB	0	
22257	TRPV2	1	28839241
22258	LRRC75A-AS1	0	
22259	SNORD49B	0	
22260	SNORD49A	0	
22261	SNORD65	0	
22262	ZNF287	0	
22263	ZNF624	0	
22264	USP32P1	0	
22265	FAM106CP	0	
22266	KRT16P2	0	
22267	TNFRSF13B	0	
22268	PLD6	0	
22269	FLCN	0	
22270	NT5M	0	
22271	MED9	0	
22272	RASD1	0	
22273	SMCR2	0	
22274	RAI1-AS1	0	
22275	SMCR5	0	
22276	SREBF1	0	
22277	MIR6777	0	
22278	MIR33B	0	
22279	DRC3	0	
22280	ATPAF2	0	
22281	DRG2	0	
22282	MYO15A	0	
22283	LLGL1	0	
22284	FLII	0	
22285	MIEF2	0	
22286	TOP3A	0	
22287	SHMT1	0	
22288	MIR6778	0	
22289	EVPLL	0	
22290	LINC02076	0	
22291	KRT17P5	0	
22292	KRT16P1	0	
22293	LGALS9C	0	
22294	USP32P2	0	
22295	FAM106A	0	
22296	TBC1D28	0	
22297	ZNF286B	0	
22298	FOXO3B	0	
22299	TRIM16L	0	
22300	FBXW10	0	
22301	TVP23B	0	
22302	PRPSAP2	0	
22303	FAM83G	0	
22304	GRAP	0	
22305	SNORD3B-1	0	
22306	SNORD3B-2	0	
22307	SNORD3D	0	
22308	GRAPL	0	
22309	LOC79999	0	
22310	SNORD3A	0	
22311	SNORD3C	0	
22312	LOC388436	0	
22313	EPN2	0	
22314	EPN2-IT1	0	
22315	EPN2-AS1	0	
22316	MIR1180	0	
22317	MAPK7	0	
22318	MFAP4	1	31110528
22319	RNF112	0	
22320	SLC47A1	0	
22321	SNORA59B	0	
22322	ALDH3A2	0	
22323	SLC47A2	0	
22324	ALDH3A1	0	
22325	ULK2	0	
22326	AKAP10	0	
22327	CCDC144CP	0	
22328	FAM106B	0	
22329	NOS2P3	0	
22330	LGALS9B	0	
22331	KRT16P3	0	
22332	CDRT15L2	0	
22333	LOC100287072	0	
22334	CCDC144NL	0	
22335	CCDC144NL-AS1	0	
22336	LOC339260	0	
22337	USP22	0	
22338	LINC01563	0	
22339	DHRS7B	0	
22340	NATD1	0	
22341	MAP2K3	0	
22342	KCNJ12	0	
22343	C17orf51	0	
22344	UBBP4	0	
22345	FAM27E5	0	
22346	FLJ36000	0	
22347	MTRNR2L1	0	
22348	LOC105371703	0	
22349	MIR4522	0	
22350	WSB1	0	
22351	TBC1D3P5	0	
22352	LGALS9	0	
22353	NOS2	1	21460065
22354	PYY2	0	
22355	PPY2P	0	
22356	TMEM97	0	
22357	IFT20	0	
22358	TNFAIP1	0	
22359	POLDIP2	0	
22360	TMEM199	0	
22361	MIR4723	0	
22362	SEBOX	0	
22363	VTN	0	
22364	SARM1	0	
22365	SLC46A1	0	
22366	SLC13A2	0	
22367	FOXN1	0	
22368	UNC119	0	
22369	PIGS	181	31514528;31366278;31182191;30983063;30836303;30413767;30385383;30302809;30217428;30106207;30105952;30062171;29958990;29803020;29794373;29663449;29654131;29635746;29315645;29314148
22370	ALDOC	0	
22371	SPAG5	0	
22372	SPAG5-AS1	0	
22373	SGK494	0	
22374	KIAA0100	0	
22375	SDF2	0	
22376	PROCA1	0	
22377	RAB34	0	
22378	RPL23A	0	
22379	SNORD42B	0	
22380	SNORD4A	0	
22381	SNORD42A	0	
22382	SNORD4B	0	
22383	TLCD1	0	
22384	NEK8	0	
22385	TRAF4	0	
22386	ERAL1	0	
22387	MIR451A	0	
22388	MIR451B	0	
22389	MIR144	0	
22390	MIR4732	0	
22391	FLOT2	0	
22392	DHRS13	0	
22393	SEZ6	0	
22394	PIPOX	0	
22395	MYO18A	0	
22396	TIAF1	0	
22397	CRYBA1	0	
22398	NUFIP2	0	
22399	MIR4523	0	
22400	ABHD15	0	
22401	TP53I13	0	
22402	GIT1	0	
22403	ANKRD13B	0	
22404	CORO6	0	
22405	NSRP1	0	
22406	MIR423	0	
22407	MIR3184	0	
22408	SLC6A4	0	
22409	BLMH	0	
22410	TMIGD1	0	
22411	CPD	2	26665114;11693284
22412	TBC1D29	0	
22413	LOC107133515	0	
22414	SH3GL1P2	0	
22415	CRLF3	0	
22416	ATAD5	0	
22417	ADAP2	0	
22418	RNF135	0	
22419	DPRXP4	0	
22420	MIR4733	0	
22421	EVI2B	0	
22422	EVI2A	0	
22423	MIR4724	0	
22424	MIR193A	0	
22425	MIR4725	0	
22426	MIR365B	0	
22427	COPRS	0	
22428	UTP6	0	
22429	LRRC37B	0	
22430	SH3GL1P1	0	
22431	LOC105371730	0	
22432	ARGFXP2	0	
22433	RHBDL3	0	
22434	C17orf75	0	
22435	MIR632	0	
22436	ZNF207	0	
22437	CDK5R1	0	
22438	TMEM98	0	
22439	SPACA3	0	
22440	AA06	0	
22441	CCL2	5	30586705;29801760;29370812;25301077;23397981
22442	CCL7	0	
22443	CCL11	1	29370812
22444	CCL8	0	
22445	CCL13	0	
22446	CCL1	0	
22447	C17orf102	0	
22448	TMEM132E	0	
22449	CCT6B	0	
22450	ZNF830	0	
22451	LIG3	0	
22452	RFFL	0	
22453	RAD51D	0	
22454	FNDC8	0	
22455	NLE1	0	
22456	UNC45B	0	
22457	SLC35G3	0	
22458	SLFN5	0	
22459	SLFN12	0	
22460	SLFN13	0	
22461	SLFN12L	0	
22462	SLFN14	0	
22463	LOC107985033	0	
22464	LINC02001	0	
22465	SNORD7	0	
22466	PEX12	0	
22467	RASL10B	0	
22468	MMP28	0	
22469	C17orf50	0	
22470	TAF15	0	
22471	HEATR9	0	
22472	CCL5	2	29370812;25549592
22473	LRRC37A8P	0	
22474	RDM1	0	
22475	LYZL6	0	
22476	CCL16	0	
22477	CCL14	0	
22478	CCL15-CCL14	0	
22479	CCL15	0	
22480	CCL18	1	25549592
22481	CCL3	0	
22482	CCL4	0	
22483	TBC1D3B	0	
22484	CCL3L3	0	
22485	CCL4L2	0	
22486	TBC1D3C	0	
22487	CCL3L1	0	
22488	TBC1D3H	0	
22489	TBC1D3G	0	
22490	ZNHIT3	0	
22491	PIGW	0	
22492	GGNBP2	0	
22493	DHRS11	0	
22494	MRM1	0	
22495	LHX1	0	
22496	MIR2909	0	
22497	SNORA90	0	
22498	C17orf78	0	
22499	DUSP14	0	
22500	DDX52	0	
22501	MIR378J	0	
22502	HNF1B	0	
22503	YWHAEP7	0	
22504	TBC1D3L	0	
22505	TBC1D3	0	
22506	LOC440434	0	
22507	MRPL45	0	
22508	GPR179	0	
22509	SOCS7	0	
22510	ARHGAP23	0	
22511	EPOP	0	
22512	MIR4734	0	
22513	MLLT6	0	
22514	MIR4726	0	
22515	CISD3	0	
22516	PCGF2	0	
22517	PSMB3	0	
22518	PIP4K2B	0	
22519	MIR4727	0	
22520	C17orf98	0	
22521	RPL23	0	
22522	SNORA21	0	
22523	LASP1	0	
22524	MIR6779	0	
22525	LINC00672	0	
22526	LINC02079	0	
22527	LRRC37A11P	0	
22528	ARL5C	0	
22529	CACNB1	1	21098446
22530	RPL19	0	
22531	STAC2	0	
22532	MED1	0	
22533	CDK12	0	
22534	NEUROD2	0	
22535	PPP1R1B	0	
22536	STARD3	0	
22537	TCAP	0	
22538	PNMT	1	15240408
22539	PGAP3	0	
22540	MIR4728	0	
22541	MIEN1	0	
22542	GRB7	0	
22543	ZPBP2	0	
22544	GSDMB	0	
22545	ORMDL3	0	
22546	LRRC3C	0	
22547	GSDMA	0	
22548	CSF3	0	
22549	MED24	0	
22550	MIR6884	0	
22551	SNORD124	0	
22552	THRA	0	
22553	NR1D1	0	
22554	MSL1	0	
22555	CASC3	0	
22556	MIR6866	0	
22557	RAPGEFL1	0	
22558	MIR6867	0	
22559	CDC6	0	
22560	RARA	0	
22561	RARA-AS1	0	
22562	GJD3	0	
22563	TOP2A	0	
22564	IGFBP4	0	
22565	TNS4	0	
