Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
8.041496e-08	0.209	0.26	0.052	0.232	0.012	5.995887e-07	3.667113e-39	0.148	0.199	0.052	0.193	0.012	2.814758e-38	chr14	74208225	74208226	cg20517697	C14orf43	NA	II
3.330437e-07	0.239	0.423	0.184	0.294	0.09	2.103175e-06	2.02473e-21	0.209	0.393	0.184	0.298	0.09	7.792031e-21	chr6	33244709	33244710	cg20530204	B3GALT4	Island	I
4.039458e-11	0.254	0.346	0.092	0.211	0.035	9.048116e-10	9.385611e-63	0.227	0.319	0.092	0.197	0.035	2.496683e-61	chr15	69323995	69323996	cg20532999	MIR548H4	Island	I
1.881561e-08	0.156	0.179	0.023	0.164	0.013	1.68438e-07	4.346955e-44	0.129	0.152	0.023	0.154	0.013	4.143626e-43	chr10	28287543	28287544	cg20534596	ARMC4	Island	I
5.233101e-07	0.237	0.335	0.098	0.289	0.049	3.141995e-06	1.62772e-45	0.253	0.352	0.098	0.273	0.049	1.655878e-44	chr2	45029004	45029005	cg20536041	cg20536041	Island	I
2.253429e-08	0.182	0.214	0.032	0.194	0.019	1.971427e-07	1.489813e-53	0.176	0.208	0.032	0.184	0.019	2.272094e-52	chr2	176994305	176994306	cg20539752	HOXD8	Island	I
1.018887e-07	0.203	0.275	0.072	0.232	0.024	7.386643e-07	1.824429e-38	0.149	0.221	0.072	0.191	0.024	1.362277e-37	chr5	178017376	178017377	cg20546002	COL23A1	Island	II
2.922286e-06	0.189	0.34	0.151	0.243	0.066	1.460977e-05	4.087775e-23	0.168	0.319	0.151	0.236	0.066	1.680602e-22	chr11	8290308	8290309	cg20555682	cg20555682	Island	I
2.017429e-11	0.154	0.63	0.475	0.116	0.069	5.084201e-10	1.960303e-15	0.114	0.589	0.475	0.154	0.069	5.898945e-15	chr19	18540330	18540331	cg20556517	SSBP4	Island	I
4.986448e-08	0.26	0.374	0.114	0.29	0.044	3.941402e-07	1.846378e-34	0.214	0.328	0.114	0.285	0.044	1.171294e-33	chr8	144511313	144511314	cg20569287	cg20569287	Island	I
1.658293e-09	0.229	0.553	0.324	0.214	0.067	2.076634e-08	1.011393e-27	0.187	0.511	0.324	0.226	0.067	4.950044e-27	chr1	150123077	150123078	cg20577019	PLEKHO1	Island	II
5.401103e-09	0.209	0.401	0.192	0.214	0.069	5.711202e-08	2.09237e-30	0.197	0.388	0.192	0.205	0.069	1.136175e-29	chr8	24772333	24772334	cg20585869	NEFM	Island	I
3.486737e-05	0.186	0.298	0.112	0.288	0.075	0.0001357784	3.402973e-21	0.186	0.298	0.112	0.287	0.075	1.298194e-20	chr1	244894274	244894275	cg20597013	cg20597013	Island	I
1.006354e-09	0.29	0.383	0.093	0.288	0.075	1.35928e-08	1.076113e-31	0.246	0.339	0.093	0.298	0.075	6.135353e-31	chr3	49314539	49314540	cg20603260	C3orf62	Island	I
3.345208e-06	0.179	0.22	0.04	0.24	0.016	1.64871e-05	6.247103e-36	0.158	0.198	0.041	0.217	0.016	4.205777e-35	chr19	58038621	58038622	cg20607331	ZNF549	Island	I
5.618764e-11	0.286	0.383	0.097	0.238	0.059	1.191007e-09	2.829817e-57	0.292	0.389	0.097	0.232	0.059	5.343209e-56	chr9	95947396	95947397	cg20616414	WNK2	Island	I
5.625421e-06	0.162	0.228	0.066	0.217	0.037	2.627923e-05	2.0784e-21	0.107	0.173	0.066	0.177	0.037	7.99345e-21	chr17	75524696	75524697	cg20634442	cg20634442	Island	I
1.025153e-08	0.2	0.29	0.09	0.199	0.054	9.922949e-08	7.761106e-32	0.176	0.266	0.09	0.211	0.054	4.447647e-31	chr19	55866246	55866247	cg20639400	COX6B2	Island	I
1.808643e-07	0.256	0.292	0.036	0.297	0.013	1.22391e-06	1.609733e-36	0.193	0.229	0.036	0.264	0.013	1.108933e-35	chr2	228736258	228736259	cg20647610	WDR69	Island	I
3.871864e-05	0.162	0.187	0.025	0.255	0.005	0.0001492874	1.248988e-26	0.14	0.165	0.025	0.235	0.005	5.864061e-26	chr7	18126473	18126474	cg20648975	cg20648975	Island	I
7.525426e-10	0.257	0.326	0.069	0.241	0.036	1.062436e-08	1.971398e-57	0.235	0.304	0.069	0.222	0.036	3.753133e-56	chr7	158938060	158938061	cg20673829	VIPR2	Island	I
1.226426e-06	0.256	0.348	0.093	0.285	0.113	6.713999e-06	1.191948e-17	NA	NA	0.093	NA	0.113	3.936436e-17	chr1	244014536	244014537	cg20681578	cg20681578	Island	I
4.45036e-08	0.232	0.518	0.286	0.236	0.069	3.5709e-07	2.53944e-32	0.22	0.505	0.286	0.251	0.069	1.48315e-31	chr3	38080635	38080636	cg20684180	DLEC1	Island	II
1.539947e-06	0.206	0.35	0.143	0.259	0.075	8.228695e-06	1.617476e-18	0.16	0.303	0.143	0.251	0.075	5.538008e-18	chr13	36919674	36919675	cg20691205	SPG20	N_Shore	II
5.316634e-06	0.199	0.317	0.119	0.263	0.063	2.49816e-05	5.846649e-21	0.154	0.273	0.119	0.237	0.063	2.208686e-20	chr6	28956683	28956684	cg20691507	cg20691507	S_Shore	II
5.348297e-07	0.203	0.242	0.039	0.241	0.039	3.203777e-06	7.779914e-40	0.192	0.232	0.039	0.23	0.039	6.141944e-39	chr7	96636116	96636117	cg20703729	DLX6AS	S_Shore	I
9.378087e-07	0.186	0.368	0.182	0.216	0.079	5.288133e-06	7.279906e-14	0.132	0.314	0.182	0.233	0.078	2.042168e-13	chr1	76540222	76540223	cg20707222	ST6GALNAC3	Island	I
6.126449e-08	0.18	0.52	0.339	0.18	0.103	4.718101e-07	4.280132e-13	0.146	0.485	0.339	0.183	0.103	1.159776e-12	chr19	3434945	3434946	cg20707679	NFIC	Island	I
1.045697e-05	0.175	0.208	0.034	0.252	0.02	4.590804e-05	3.192807e-31	0.142	0.176	0.034	0.211	0.02	1.787211e-30	chr12	52301163	52301164	cg20707780	ACVRL1	Island	I
1.423245e-09	0.202	0.632	0.429	0.175	0.088	1.824205e-08	9.817234e-18	0.16	0.59	0.429	0.194	0.088	3.254185e-17	chr7	151330230	151330231	cg20716058	PRKAG2	NA	II
6.071865e-11	0.213	0.476	0.264	0.18	0.053	1.272274e-09	1.012444e-30	0.159	0.423	0.264	0.177	0.053	5.56495e-30	chr12	21810983	21810984	cg20717612	LDHB	S_Shore	II
3.601446e-06	0.174	0.223	0.049	0.234	0.019	1.761148e-05	1.584304e-25	0.12	0.169	0.049	0.201	0.019	7.137757e-25	chr19	53324278	53324279	cg20725157	ZNF28	NA	I
7.378364e-11	0.191	0.468	0.277	0.164	0.056	1.496243e-09	1.10413e-37	NA	NA	0.277	NA	0.056	7.980059e-37	chr6	108495678	108495679	cg20731469	NR2E1	Island	II
1.903022e-09	0.199	0.322	0.124	0.189	0.047	2.334801e-08	1.945243e-34	0.162	0.286	0.124	0.185	0.047	1.232649e-33	chr2	176993643	176993644	cg20732478	HOXD8	Island	I
9.976397e-11	0.29	0.399	0.109	0.25	0.034	1.926524e-09	4.573183e-73	0.289	0.398	0.109	0.234	0.034	2.571742e-71	chr18	22930884	22930885	cg20743280	ZNF521	Island	II
1.357611e-07	0.229	0.279	0.049	0.271	0.029	9.512812e-07	4.465161e-57	0.251	0.301	0.049	0.249	0.029	8.333698e-56	chr10	64578469	64578470	cg20744625	EGR2	Island	I
7.784223e-05	0.178	0.335	0.156	0.293	0.082	0.0002801532	3.6257e-18	0.181	0.337	0.156	0.299	0.082	1.223597e-17	chr11	118016902	118016903	cg20748955	SCN4B	Island	I
4.885625e-12	0.411	0.726	0.314	0.227	0.221	1.570123e-10	1.264115e-13	0.314	0.629	0.314	0.293	0.221	3.50866e-13	chr2	264178	264179	cg20749741	ACP1	Island	I
3.797144e-09	0.287	0.378	0.091	0.285	0.05	4.223415e-08	1.988947e-33	0.202	0.293	0.091	0.26	0.05	1.209879e-32	chr5	145720024	145720025	cg20755170	POU4F3	Island	I
3.711224e-07	0.226	0.248	0.022	0.273	0.004	2.314965e-06	1.100927e-45	0.201	0.223	0.022	0.239	0.004	1.128903e-44	chr5	131992114	131992115	cg20761860	cg20761860	Island	I
3.814325e-07	0.211	0.276	0.065	0.248	0.03	2.372549e-06	7.732086e-52	0.223	0.288	0.065	0.234	0.03	1.07604e-50	chr5	178004012	178004013	cg20764887	COL23A1	Island	I
9.339395e-11	0.261	0.393	0.132	0.212	0.053	1.823339e-09	3.419134e-38	0.201	0.334	0.132	0.22	0.053	2.522256e-37	chr11	8615675	8615676	cg20771178	STK33	Island	I
5.487906e-09	0.329	0.366	0.037	0.333	0.018	5.789298e-08	5.481884e-66	0.357	0.394	0.037	0.327	0.018	1.804057e-64	chr4	90758797	90758798	cg20776829	SNCA	Island	I
4.147405e-06	0.178	0.233	0.055	0.243	0.021	1.998032e-05	1.729667e-36	0.159	0.214	0.055	0.214	0.021	1.190168e-35	chr17	42836175	42836176	cg20781461	ADAM11	Island	I
3.805125e-07	0.279	0.321	0.043	0.338	0.035	2.367128e-06	6.378043e-43	0.251	0.294	0.043	0.301	0.035	5.761477e-42	chr1	6052500	6052501	cg20797142	NPHP4	Island	I
1.064802e-11	0.358	0.423	0.066	0.286	0.038	2.994822e-10	1.180155e-60	0.305	0.371	0.066	0.286	0.038	2.73648e-59	chr8	104513083	104513084	cg20800509	RIMS2	Island	I
1.648374e-06	0.17	0.211	0.041	0.229	0.06	8.743782e-06	3.675119e-27	0.171	0.212	0.041	0.218	0.06	1.761166e-26	chr22	37816247	37816248	cg20800844	ELFN2	Island	I
8.432817e-11	0.334	0.357	0.024	0.286	0.011	1.673738e-09	2.054002e-64	0.289	0.313	0.024	0.27	0.011	6.081016e-63	chr1	67773440	67773441	cg20803547	IL12RB2	Island	I
1.617109e-05	0.155	0.179	0.024	0.231	0.016	6.794898e-05	2.983731e-29	0.13	0.154	0.024	0.203	0.016	1.549228e-28	chr2	107502615	107502616	cg20803857	ST6GAL2	Island	I
1.531317e-07	0.254	0.332	0.078	0.285	0.037	1.057175e-06	1.473536e-45	0.229	0.307	0.078	0.258	0.037	1.501533e-44	chr1	85462939	85462940	cg20804700	MCOLN2	Island	I
1.030687e-14	0.374	0.475	0.101	0.241	0.042	1.016229e-12	1.242168e-83	0.343	0.444	0.101	0.241	0.042	1.765449e-81	chr1	248020632	248020633	cg20810478	TRIM58	Island	I
3.341375e-05	0.163	0.193	0.03	0.255	0.008	0.0001307322	6.069481e-24	0.111	0.141	0.03	0.198	0.008	2.575902e-23	chr1	92950698	92950699	cg20813081	GFI1	Island	I
1.643507e-07	0.193	0.237	0.044	0.224	0.022	1.124979e-06	4.892587e-45	0.181	0.224	0.044	0.212	0.022	4.867944e-44	chr6	5851644	5851645	cg20817483	cg20817483	Island	I
9.726156e-08	0.253	0.281	0.028	0.286	0.012	7.085921e-07	1.714822e-54	0.245	0.273	0.028	0.257	0.012	2.753957e-53	chr4	81124121	81124122	cg20817902	PRDM8	Island	I
8.255251e-12	0.194	0.6	0.406	0.145	0.079	2.425891e-10	3.362031e-18	0.144	0.55	0.406	0.16	0.079	1.136182e-17	chr14	24809073	24809074	cg20822579	RIPK3	S_Shore	II
3.472256e-06	0.173	0.394	0.221	0.254	0.092	1.705046e-05	8.344311e-10	0.122	0.342	0.221	0.264	0.092	1.926971e-09	chr3	49314454	49314455	cg20835282	C3orf62	Island	II
5.829287e-08	0.181	0.348	0.167	0.193	0.05	4.517093e-07	6.156567e-27	0.138	0.306	0.167	0.175	0.05	2.924829e-26	chr8	82543285	82543286	cg20836412	cg20836412	Island	II
1.189535e-09	0.237	0.461	0.224	0.224	0.061	1.566528e-08	1.656578e-42	0.234	0.458	0.224	0.213	0.061	1.4687e-41	chr2	27529788	27529789	cg20842253	TRIM54	Island	I
1.373832e-05	0.156	0.196	0.039	0.233	0.022	5.867102e-05	2.45779e-38	0.166	0.206	0.039	0.217	0.022	1.825152e-37	chr8	143533499	143533500	cg20864608	cg20864608	Island	I
2.832139e-05	0.16	0.252	0.092	0.259	0.052	0.0001125775	4.116356e-09	0.08	0.172	0.092	0.213	0.052	9.172689e-09	chr13	20531619	20531620	cg20880234	ZMYM2	Island	II
1.556293e-08	0.2	0.354	0.155	0.203	0.048	1.426473e-07	1.030221e-30	0.153	0.308	0.155	0.189	0.048	5.66117e-30	chr14	77228508	77228509	cg20881054	VASH1	Island	II
2.989115e-12	0.444	0.489	0.044	0.34	0.021	1.046758e-10	5.901355e-90	0.45	0.495	0.045	0.324	0.021	1.618643e-87	chr7	27208285	27208286	cg20884887	cg20884887	N_Shore	I
8.768165e-07	0.177	0.51	0.333	0.21	0.093	4.978872e-06	4.415247e-21	0.191	0.524	0.333	0.186	0.093	1.676549e-20	chr3	38035831	38035832	cg20885179	VILL	Island	I
3.196319e-05	0.171	0.309	0.138	0.256	0.041	0.0001255841	5.807247e-24	0.148	0.286	0.138	0.242	0.041	2.466142e-23	chr8	23564025	23564026	cg20892260	NKX2-6	Island	I
3.045668e-06	0.151	0.205	0.054	0.205	0.013	1.516173e-05	1.123456e-34	0.124	0.178	0.054	0.173	0.013	7.185028e-34	chr7	156803197	156803198	cg20899053	MNX1	Island	II
2.361478e-05	0.157	0.195	0.037	0.243	0.023	9.55664e-05	9.456446e-21	0.111	0.148	0.037	0.208	0.023	3.541618e-20	chr11	106889364	106889365	cg20905516	GUCY1A2	Island	I
1.332029e-09	0.316	0.39	0.075	0.296	0.037	1.724367e-08	2.847382e-62	0.292	0.367	0.075	0.268	0.037	7.352643e-61	chr11	65554042	65554043	cg20909686	OVOL1	Island	I
4.23682e-08	0.197	0.377	0.18	0.207	0.044	3.420067e-07	3.606594e-51	0.208	0.388	0.18	0.187	0.044	4.839728e-50	chr11	2292428	2292429	cg20912770	ASCL2	Island	I
7.33056e-08	0.183	0.21	0.027	0.206	0.009	5.525088e-07	5.859245e-48	0.169	0.196	0.027	0.194	0.009	6.695833e-47	chr18	31803674	31803675	cg20914464	NOL4	Island	I
3.92696e-10	0.206	0.352	0.146	0.177	0.035	6.116609e-09	5.267205e-40	0.149	0.295	0.146	0.166	0.035	4.189236e-39	chr11	13030512	13030513	cg20918243	RASSF10	Island	II
3.241742e-06	0.199	0.374	0.175	0.26	0.102	1.602862e-05	3.099206e-13	0.157	0.332	0.175	0.261	0.102	8.454932e-13	chr6	29692011	29692012	cg20927242	HLA-F	Island	I
8.20241e-08	0.29	0.355	0.065	0.322	0.048	6.101968e-07	2.060413e-44	0.27	0.335	0.065	0.304	0.048	1.99408e-43	chr2	5837002	5837003	cg20927661	SOX11	Island	I
3.017915e-09	0.251	0.342	0.091	0.265	0.067	3.466533e-08	1.112684e-38	0.246	0.338	0.091	0.255	0.067	8.378713e-38	chr11	637162	637163	cg20931042	DRD4	Island	I
1.893578e-09	0.281	0.329	0.048	0.271	0.022	2.325522e-08	6.282085e-52	0.235	0.283	0.048	0.253	0.022	8.779513e-51	chr2	172972840	172972841	cg20935165	cg20935165	Island	I
3.163998e-10	0.171	0.231	0.059	0.154	0.037	5.099906e-09	1.374743e-41	0.162	0.221	0.059	0.177	0.037	1.168704e-40	chr14	69726254	69726255	cg20937016	GALNTL1	Island	I
4.609477e-11	0.193	0.471	0.278	0.159	0.059	1.010658e-09	2.236315e-34	0.182	0.46	0.278	0.154	0.059	1.413859e-33	chr15	65186445	65186446	cg20943039	cg20943039	NA	I
8.517006e-08	0.277	0.331	0.054	0.301	0.027	6.307569e-07	1.423609e-50	0.254	0.308	0.054	0.277	0.027	1.852366e-49	chr3	152553673	152553674	cg20944305	P2RY1	Island	I
2.336907e-07	0.176	0.233	0.057	0.205	0.017	1.537129e-06	2.681974e-42	0.147	0.204	0.057	0.18	0.017	2.355291e-41	chr17	26554610	26554611	cg20947476	PYY2	Island	I
5.644352e-07	0.207	0.269	0.062	0.262	0.064	3.360942e-06	6.485731e-28	0.19	0.252	0.062	0.244	0.064	3.197892e-27	chr1	53068181	53068182	cg20950465	GPX7	Island	I
5.354969e-09	0.231	0.399	0.167	0.23	0.059	5.669685e-08	5.234103e-33	0.195	0.362	0.167	0.223	0.059	3.134897e-32	chr3	45837898	45837899	cg20953187	SLC6A20	Island	I
2.870338e-06	0.156	0.353	0.197	0.204	0.041	1.437565e-05	1.077661e-28	0.139	0.336	0.197	0.192	0.041	5.479476e-28	chr22	38478457	38478458	cg20956278	SLC16A8	Island	II
3.260592e-09	0.237	0.5	0.263	0.184	0.131	3.702902e-08	6.396976e-14	0.191	0.454	0.263	0.209	0.131	1.798819e-13	chr19	38755588	38755589	cg20961591	SPINT2	Island	I
2.626224e-08	0.152	0.636	0.484	0.157	0.055	2.252004e-07	1.219376e-25	0.139	0.622	0.484	0.166	0.055	5.517246e-25	chr12	54785055	54785056	cg20967139	ZNF385A	Island	I
4.675386e-12	0.266	0.285	0.019	0.208	0.002	1.513491e-10	1.76626e-76	0.25	0.269	0.019	0.205	0.002	1.331469e-74	chr19	50554067	50554068	cg20971220	FLJ26850	Island	I
2.401446e-08	0.244	0.285	0.04	0.262	0.017	2.084118e-07	3.121453e-51	0.226	0.266	0.04	0.246	0.018	4.202523e-50	chr4	2061804	2061805	cg20978694	NAT8L	Island	I
7.316876e-06	0.16	0.186	0.027	0.225	0.014	3.330598e-05	3.440711e-43	0.17	0.197	0.027	0.209	0.014	3.146854e-42	chr6	133562258	133562259	cg20980055	EYA4	Island	I
1.916745e-18	0.481	0.541	0.06	0.248	0.036	1.298318e-15	9.229405e-119	0.441	0.501	0.06	0.241	0.036	1.075131e-114	chr8	67874178	67874179	cg20980783	cg20980783	Island	I
6.86647e-07	0.228	0.254	0.026	0.285	0.01	4.001013e-06	8.371425e-43	0.21	0.237	0.026	0.26	0.01	7.524062e-42	chr7	156803578	156803579	cg20984053	MNX1	Island	I
6.162911e-09	0.334	0.472	0.138	0.322	0.114	6.396021e-08	2.274886e-34	0.352	0.49	0.138	0.303	0.114	1.437671e-33	chr13	100621382	100621383	cg20985450	ZIC5	Island	I
1.28874e-13	0.315	0.364	0.049	0.223	0.028	7.95798e-12	1.309447e-77	0.274	0.323	0.05	0.216	0.028	1.098551e-75	chr4	57976171	57976172	cg20986370	IGFBP7	Island	I
1.570126e-12	0.263	0.315	0.052	0.2	0.026	6.14534e-11	1.69347e-70	0.243	0.295	0.052	0.206	0.026	7.792776e-69	chr15	60296981	60296982	cg20987924	FOXB1	Island	I
3.500145e-14	0.21	0.713	0.503	0.138	0.084	2.734829e-12	1.166552e-21	0.176	0.68	0.503	0.163	0.084	4.530954e-21	chr1	27687232	27687233	cg20996351	MAP3K6	Island	I
4.125453e-06	0.202	0.236	0.034	0.272	0.018	1.988521e-05	1.544772e-31	0.164	0.198	0.034	0.245	0.018	8.751432e-31	chr20	6033205	6033206	cg21001198	LRRN4	Island	I
1.889801e-07	0.226	0.283	0.057	0.266	0.035	1.272629e-06	6.204007e-46	0.212	0.268	0.057	0.237	0.035	6.433108e-45	chr11	76381687	76381688	cg21007414	LRRC32	Island	I
3.763228e-06	0.188	0.233	0.045	0.253	0.028	1.8316e-05	4.384481e-34	0.163	0.207	0.045	0.225	0.028	2.739453e-33	chr22	21368707	21368708	cg21014483	P2RX6	Island	I
1.784197e-08	0.17	0.229	0.059	0.18	0.017	1.608893e-07	2.967511e-41	0.153	0.212	0.059	0.192	0.017	2.487992e-40	chr7	105222024	105222025	cg21022732	EFCAB10	N_Shore	II
5.07813e-05	0.178	0.199	0.021	0.284	0.01	0.0001905189	8.676169e-21	0.101	0.122	0.021	0.195	0.01	3.254282e-20	chr17	21279874	21279875	cg21026553	KCNJ12	Island	I
1.665303e-05	0.171	0.227	0.056	0.26	0.038	6.977934e-05	3.243095e-26	0.152	0.208	0.056	0.239	0.038	1.498963e-25	chr14	65006281	65006282	cg21035222	HSPA2	N_Shore	I
4.860001e-10	0.28	0.314	0.034	0.256	0.017	7.332583e-09	1.097039e-62	0.269	0.303	0.034	0.255	0.017	2.907319e-61	chr7	158936739	158936740	cg21038156	VIPR2	Island	I
7.200778e-09	0.289	0.333	0.045	0.293	0.019	7.309198e-08	2.661922e-42	0.213	0.257	0.045	0.263	0.019	2.338251e-41	chr7	1270558	1270559	cg21042456	cg21042456	Island	I
1.601125e-09	0.239	0.317	0.078	0.232	0.033	2.015477e-08	4.048303e-54	0.215	0.294	0.078	0.214	0.033	6.376073e-53	chr17	37762455	37762456	cg21046967	NEUROD2	Island	I
1.986449e-15	0.408	0.51	0.102	0.25	0.058	2.736402e-13	3.340868e-76	0.373	0.475	0.102	0.248	0.058	2.455829e-74	chr5	137225191	137225192	cg21051519	PKD2L2	Island	I
2.544939e-14	0.391	0.46	0.069	0.262	0.043	2.101797e-12	4.359765e-95	0.39	0.459	0.069	0.247	0.043	2.18576e-92	chr11	69518197	69518198	cg21052682	FGF19	Island	I
1.329999e-10	0.283	0.503	0.219	0.238	0.076	2.456129e-09	6.001644e-34	0.243	0.462	0.219	0.254	0.076	3.728227e-33	chr7	139929714	139929715	cg21056706	cg21056706	N_Shore	I
1.484678e-05	0.156	0.192	0.036	0.227	0.023	6.291772e-05	7.25532e-31	0.143	0.179	0.036	0.212	0.023	4.009066e-30	chr22	46932833	46932834	cg21070172	CELSR1	Island	I
2.310323e-13	0.338	0.402	0.064	0.227	0.036	1.285971e-11	1.927278e-74	0.295	0.359	0.064	0.233	0.036	1.214716e-72	chr3	158288837	158288838	cg21074827	MLF1	Island	I
1.148836e-10	0.271	0.354	0.083	0.221	0.043	2.170763e-09	1.312913e-58	0.252	0.335	0.083	0.224	0.043	2.681651e-57	chr7	134144036	134144037	cg21079345	AKR1B1	Island	I
3.735552e-13	0.323	0.388	0.065	0.235	0.041	1.896093e-11	1.741367e-60	0.271	0.336	0.065	0.244	0.041	3.997302e-59	chr6	26235254	26235255	cg21085190	HIST1H1D	NA	I
5.845901e-05	0.152	0.195	0.043	0.241	0.02	0.0002163743	1.071451e-23	0.108	0.151	0.043	0.188	0.02	4.50488e-23	chr19	54412993	54412994	cg21093192	cg21093192	Island	I
1.104498e-05	0.173	0.204	0.031	0.25	0.03	4.820844e-05	4.025865e-37	0.173	0.204	0.031	0.225	0.03	2.844383e-36	chr7	24323939	24323940	cg21097881	NPY	Island	I
2.171386e-06	0.183	0.333	0.15	0.244	0.067	1.119207e-05	1.19477e-15	0.134	0.283	0.15	0.241	0.067	3.628913e-15	chr5	43191993	43191994	cg21098557	MGC42105	Island	I
3.413337e-06	0.24	0.291	0.051	0.326	0.046	1.679049e-05	1.779143e-39	0.254	0.305	0.051	0.312	0.046	1.383496e-38	chr17	27940509	27940510	cg21101720	ANKRD13B	Island	I
6.784132e-16	0.372	0.564	0.192	0.184	0.109	1.184203e-13	1.51371e-34	0.34	0.532	0.192	0.219	0.109	9.632976e-34	chr14	51027861	51027862	cg21107197	ATL1	S_Shore	I
1.044697e-06	0.232	0.29	0.058	0.293	0.016	5.82124e-06	8.667168e-46	NA	NA	0.058	NA	0.016	8.931344e-45	chr6	28979307	28979308	cg21107549	cg21107549	Island	I
4.846506e-07	0.21	0.339	0.129	0.261	0.028	2.933718e-06	9.465819e-27	0.148	0.277	0.129	0.239	0.028	4.46537e-26	chr3	32859377	32859378	cg21124497	TRIM71	Island	II
9.611951e-06	0.184	0.359	0.175	0.247	0.108	4.255581e-05	9.696792e-13	0.156	0.331	0.175	0.236	0.108	2.584373e-12	chr3	147124417	147124418	cg21127068	ZIC4	N_Shelf	I
7.175836e-11	0.164	0.603	0.439	0.121	0.08	1.461346e-09	1.074647e-17	0.142	0.58	0.439	0.128	0.08	3.556104e-17	chr6	29521488	29521489	cg21133153	cg21133153	Island	I
5.655873e-07	0.212	0.431	0.219	0.234	0.131	3.366789e-06	6.31322e-14	0.192	0.412	0.219	0.227	0.131	1.77567e-13	chr1	109204168	109204169	cg21144922	C1orf59	Island	I
1.299259e-06	0.172	0.375	0.203	0.215	0.058	7.071666e-06	8.501109e-27	0.164	0.367	0.203	0.215	0.058	4.017986e-26	chr1	54941031	54941032	cg21156129	cg21156129	S_Shore	II
4.117373e-11	0.316	0.358	0.042	0.263	0.018	9.195598e-10	2.392357e-48	0.199	0.241	0.042	0.225	0.018	2.787178e-47	chr9	130689627	130689628	cg21158411	PIP5KL1	Island	I
5.206152e-11	0.224	0.278	0.054	0.189	0.022	1.118268e-09	2.173433e-54	0.193	0.246	0.054	0.198	0.022	3.468953e-53	chr1	156402678	156402679	cg21165064	cg21165064	N_Shelf	I
2.455096e-11	0.339	0.488	0.149	0.274	0.097	5.982782e-10	1.032245e-30	0.278	0.428	0.149	0.29	0.097	5.672056e-30	chr12	122667627	122667628	cg21176475	LRRC43	N_Shore	II
1.102566e-07	0.23	0.331	0.101	0.263	0.032	7.917609e-07	1.03434e-50	0.22	0.321	0.101	0.233	0.032	1.356016e-49	chr18	22929205	22929206	cg21183523	ZNF521	N_Shore	II
1.179264e-09	0.297	0.346	0.049	0.274	0.112	1.554984e-08	2.949229e-31	0.317	0.365	0.049	0.261	0.112	1.653108e-30	chr2	74743437	74743438	cg21185289	TLX2	Island	I
1.537117e-18	0.367	0.599	0.232	0.155	0.101	1.098914e-15	8.555353e-33	0.305	0.536	0.232	0.189	0.101	5.085053e-32	chr4	76555782	76555783	cg21195185	CDKL2	Island	II
2.080195e-11	0.311	0.489	0.178	0.239	0.086	5.217481e-10	4.046092e-40	0.302	0.48	0.178	0.225	0.086	3.232768e-39	chr15	65186306	65186307	cg21210224	cg21210224	NA	I
3.256384e-05	0.185	0.346	0.161	0.293	0.14	0.0001277425	1.757001e-09	0.161	0.322	0.161	0.288	0.14	3.991801e-09	chr17	41363774	41363775	cg21211480	TMEM106A	Island	I
3.63655e-06	0.176	0.213	0.037	0.244	0.026	1.776823e-05	1.303162e-30	0.158	0.196	0.037	0.236	0.026	7.131129e-30	chr22	37730886	37730887	cg21218082	cg21218082	Island	I
5.566693e-10	0.184	0.69	0.505	0.139	0.104	8.219095e-09	2.770164e-12	0.143	0.648	0.505	0.201	0.104	7.231798e-12	chr5	137610391	137610392	cg21225170	GFRA3	S_Shore	II
3.507925e-10	0.242	0.288	0.046	0.222	0.028	5.56236e-09	3.462908e-55	0.205	0.251	0.046	0.204	0.028	5.779515e-54	chr7	87936078	87936079	cg21227610	STEAP4	NA	I
8.014906e-09	0.244	0.317	0.073	0.246	0.014	8.021286e-08	1.033577e-48	0.189	0.262	0.073	0.214	0.014	1.226925e-47	chr5	134880353	134880354	cg21233688	cg21233688	S_Shore	I
3.63942e-10	0.23	0.32	0.09	0.211	0.027	5.738701e-09	8.69346e-53	0.207	0.297	0.09	0.215	0.027	1.274542e-51	chr1	204332605	204332606	cg21263567	cg21263567	NA	II
1.037141e-13	0.43	0.505	0.075	0.302	0.036	6.679272e-12	8.899316e-88	0.391	0.466	0.075	0.28	0.036	1.946277e-85	chr13	79177782	79177783	cg21264189	POU4F1	Island	I
1.23784e-12	0.374	0.501	0.126	0.277	0.084	5.041286e-11	8.021834e-47	0.342	0.469	0.126	0.289	0.084	8.676407e-46	chr12	125534110	125534111	cg21265540	cg21265540	Island	I
2.202659e-10	0.198	0.3	0.102	0.174	0.03	3.762599e-09	5.754099e-54	0.173	0.275	0.102	0.166	0.03	8.985246e-53	chr4	2060219	2060220	cg21269934	NAT8L	Island	II
2.931972e-10	0.321	0.352	0.031	0.29	0.02	4.782946e-09	2.301762e-54	0.265	0.296	0.031	0.278	0.02	3.669339e-53	chr6	393239	393240	cg21277995	IRF4	Island	I
4.02313e-09	0.287	0.323	0.036	0.283	0.015	4.43578e-08	7.571343e-47	0.218	0.253	0.036	0.253	0.015	8.200908e-46	chr19	51925128	51925129	cg21282549	cg21282549	Island	I
