region	group	GSI
chr3:30648347-30648954	Stomach	0.008572521
chr19:40477046-40477666	Esophagus	0.008563517
chr16:68271045-68271637	muscle	0.008558978
chr12:50355226-50355322	Pancreas	0.008554177
chr8:121457567-121457934	Brain	0.008536279
chr20:5099972-5100962	Pancreas	0.008525149
chr22:24199327-24199839	Vessel	0.008517882
chr4:1713927-1714732	Kidney	0.008509215
chr19:58694665-58695105	Esophagus	0.008492298
chr9:77113504-77113709	Esophagus	0.008470256
chr9:139440720-139441302	Pancreas	0.008466888
chr17:43237980-43238693	Colon	0.008437054
chr19:15529290-15529658	Vessel	0.008416229
chr19:37960315-37960814	Vessel	0.008400186
chr19:7968213-7968795	Heart	0.008397523
chr19:57751888-57752442	muscle	0.008396529
chr16:1662950-1663215	Pancreas	0.008393722
chr22:20067293-20067688	Esophagus	0.008385389
chr2:47630067-47630775	Pancreas	0.008385219
chr21:27542693-27543094	Intestine	0.008379934
chr16:57769297-57770222	Spleen	0.008379699
chr17:58498711-58499188	Esophagus	0.008364827
chr1:171810700-171810986	Pancreas	0.008364818
chr5:122425165-122425471	Spleen	0.008364793
chr9:95055825-95056178	Pancreas	0.008360181
chr13:77459355-77460297	Ovary	0.008356983
chr8:145652937-145653560	Thymus	0.008349437
chr7:2598571-2598924	Pancreas	0.008348233
chr17:80455412-80455762	Pancreas	0.008329329
chr17:14205421-14205632	Brain	0.008305448
chr1:10532582-10532837	Heart	0.00826463
chr21:42540297-42540612	Lung	0.008249906
chr20:3027299-3027462	Stomach	0.008249121
chr5:177026699-177026953	Heart	0.008237282
chr12:120524686-120525287	Thymus	0.008199146
chr1:165796796-165797147	Pancreas	0.008197924
chr17:38519390-38519721	Pancreas	0.008181054
chr16:30411965-30412118	Gastric	0.008179883
chr8:37619695-37620641	Ovary	0.008166137
chr6:26568914-26569169	Gastric	0.008139665
chr16:85784030-85784373	Spleen	0.008132208
chr6:170604587-170604763	Kidney	0.00813138
chr16:66968180-66968851	Heart	0.00812554
chr20:25176725-25177201	Vessel	0.008094195
chr7:127744235-127744404	Bladder	0.008093419
chr21:45875741-45876055	Liver	0.008088837
chr12:62996560-62997213	Kidney	0.008084416
chr2:16082388-16082755	Intestine	0.008074408
chr11:43333439-43333653	Pancreas	0.008042286
chr7:142960455-142961075	Pancreas	0.008016427
chr11:129620679-129620944	Esophagus	0.008016426
chr11:57092432-57092822	Stomach	0.008012076
chr5:154136044-154136517	Pancreas	0.008005148
chr2:74756228-74757108	Thymus	0.008004567
chr7:56131778-56132211	Pancreas	0.007998866
chr9:107753436-107754032	Pancreas	0.007998194
chr13:99739119-99739395	Stomach	0.007995922
chr11:64645077-64645684	Stomach	0.007980418
chr11:62558885-62559513	Colon	0.007977637
chr8:79428604-79428932	Stomach	0.007952328
chr19:11909613-11909936	Pancreas	0.007930892
chr11:61276556-61276670	Esophagus	0.00792004
chr1:155278570-155278953	Brain	0.007915024
chr19:55629021-55629660	Stomach	0.007913198
chr20:20349091-20349375	Esophagus	0.007875701
chr2:70313606-70313997	Colon	0.007858052
chr12:133656999-133657774	Thymus	0.007845009
chr6:21596116-21596519	Esophagus	0.007840646
chr4:57371877-57372087	Pancreas	0.007768818
chr4:77610763-77610987	Esophagus	0.00776089
chr13:50018231-50018736	Stomach	0.007759905
chr3:169379417-169379518	Pancreas	0.007740943
chr17:66596567-66596827	Stomach	0.00773417
chr1:155163434-155163775	Liver	0.007731962
chr17:47337706-47337977	Brain	0.007718861
chr15:74428434-74428698	Intestine	0.00771512
chr11:14995426-14995553	Liver	0.007710946
chr7:157130648-157130893	Spleen	0.007696973
chr3:27763064-27763361	Vessel	0.007652452
chr18:21718924-21719105	Vessel	0.007620893
chr1:93427230-93427699	Pancreas	0.00762008
chr9:131581109-131581397	Pancreas	0.007617876
chr11:10562525-10562850	Heart	0.007613788
chr13:114018135-114018381	Esophagus	0.007585475
chr7:140772296-140772534	Vessel	0.007554298
chr1:93297757-93298151	Spleen	0.007553692
chr1:201475920-201476462	Kidney	0.007535381
chr3:158449967-158450281	Stomach	0.007521028
chr16:89642234-89642444	Bladder	0.007512461
chr14:51297570-51297862	Stomach	0.007501331
chr9:65576739-65576860	Liver	0.007497504
chr6:10404362-10404543	Thymus	0.007492346
chr16:3355383-3355589	Stomach	0.007486156
chr22:21984142-21984370	Brain	0.007481131
chr4:144480375-144480794	muscle	0.007480959
chr19:58458750-58459276	Colon	0.007480361
chr11:74303580-74304349	muscle	0.007460619
chr1:204120729-204120835	Heart	0.007434633
chr12:50794596-50795600	Stomach	0.007428973
chr2:201172248-201172516	Spleen	0.007364203
chr8:33371645-33372187	Esophagus	0.007357728
chr2:239196893-239197347	Pancreas	0.007352845
chr13:53424985-53425515	Thymus	0.007346057
chr17:7146053-7146556	Bladder	0.00732985
chr19:33864389-33864831	Stomach	0.007318439
chr17:79269089-79269537	Bladder	0.00731485
chr15:66585767-66586002	Stomach	0.007308337
chr10:22541751-22541936	Pancreas	0.0072982
chr11:535550-535812	Pancreas	0.007292018
chr10:75532074-75532569	Pancreas	0.007259858
chr5:31532322-31532801	Intestine	0.007256761
chr15:64679754-64680345	Thymus	0.007251967
chr12:2921649-2922300	Heart	0.007239928
chr19:1354628-1354854	Brain	0.007232874
chr9:124261964-124262449	Thymus	0.007228445
chr7:5465285-5465707	Colon	0.007225652
chr17:48133821-48134225	Spleen	0.00722149
chr16:30787031-30787519	Spleen	0.007212334
chr1:113008781-113009081	Stomach	0.007190322
chr5:107006696-107006961	Brain	0.007185959
chr3:35680900-35681022	Gastric	0.007185006
chr20:3189992-3190628	Stomach	0.007165795
chr21:43639789-43640099	Stomach	0.007161906
chr2:17719885-17720377	Stomach	0.007154344
chr12:13044042-13044273	Spleen	0.007148257
chr5:70751347-70752167	Thymus	0.007145717
chr17:27046870-27047339	Ovary	0.007131056
chr19:3626537-3626822	Brain	0.007119808
chr19:39936160-39936695	Esophagus	0.007115069
chr15:59225978-59226298	Esophagus	0.007104326
chr5:137910990-137911669	Thymus	0.007102428
chr17:58042139-58042492	Brain	0.007092738
chr4:184319799-184320141	Stomach	0.007092004
chr21:46495085-46495388	Esophagus	0.007082379
chr13:24153702-24154259	Esophagus	0.007077979
chr10:32217947-32218450	Stomach	0.007047536
chr2:99953595-99954615	Vessel	0.007028392
chr3:8543343-8543562	Brain	0.007027446
chr10:116853201-116853498	Colon	0.007026268
chr1:143915979-143916053	Kidney	0.007014779
chr11:63534968-63535783	muscle	0.006986796
chr13:24554197-24554534	Pancreas	0.006966425
chr2:46525575-46525970	Bladder	0.006953034
chr1:221915974-221916200	Pancreas	0.006938622
chr9:136856936-136857243	Pancreas	0.006918914
chr15:72489802-72490024	Esophagus	0.006911071
chr16:3314235-3314553	Lung	0.006901115
chr8:67940691-67940978	Intestine	0.006891219
chr3:128720897-128721198	Liver	0.006838122
chr2:24149447-24149914	Stomach	0.006781053
chr1:158083354-158083533	Pancreas	0.006730527
chr17:48049124-48049367	Colon	0.006675791
chr10:83634479-83634603	Colon	0.006663879
chr20:42838756-42839092	Thymus	0.006663876
chr1:151371943-151372471	Esophagus	0.006653963
chr1:225841255-225841782	Thymus	0.006648674
chr17:35849131-35849584	Thymus	0.006640094
chr3:172428514-172429112	Ovary	0.00662932
chr13:115080147-115080400	Stomach	0.006624502
chr19:41858929-41859520	Spleen	0.006620594
chr12:31477724-31478583	Heart	0.006584195
chr17:36905492-36905883	Thymus	0.006580141
chr19:1173631-1173805	Colon	0.006577799
chr1:62903514-62903842	Brain	0.006576347
chr5:126853473-126854025	Pancreas	0.006541714
chr10:181766-182267	Kidney	0.006518291
chr6:42946400-42947251	Bladder	0.00651667
chr6:135503350-135503892	Lung	0.006508119
chr1:155108016-155108565	Stomach	0.006492116
chr16:29818497-29818635	Stomach	0.006479119
chr12:100593286-100593584	Heart	0.006433377
chr4:140375368-140375914	muscle	0.00642845
chr2:227663516-227663839	Vessel	0.006427569
chr13:77601413-77601776	Stomach	0.006416744
chr8:65493228-65493444	Gastric	0.006413317
chr6:33160769-33161130	Esophagus	0.006409685
chr19:59084784-59085194	Thymus	0.00640093
chr1:167189455-167189845	Liver	0.006390914
chr7:29845978-29846170	Bladder	0.006387287
chr19:46850342-46850817	Spleen	0.006387205
chr4:113436624-113437140	Stomach	0.006357831
chr11:20409461-20409963	Bladder	0.006341366
chr8:134581908-134582321	Ovary	0.006327954
chr12:120105361-120106077	Heart	0.006309337
chr13:27825732-27826250	Bladder	0.006277076
chr8:54755652-54756175	Vessel	0.006266907
chr4:78978514-78978825	Thymus	0.006261874
chr11:123065729-123065907	Liver	0.006261065
chr10:97803057-97803388	Lung	0.00622465
chr2:17935178-17935900	Vessel	0.006189136
chr11:65728725-65729556	Heart	0.006175676
chr6:30524020-30524322	Pancreas	0.006171091
chr17:27893698-27894075	Heart	0.00614778
chr1:247494389-247494758	Thymus	0.006139472
chr11:61062204-61062730	Pancreas	0.006125627
chr22:19511489-19511615	Intestine	0.006119216
chr15:60296653-60296751	Pancreas	0.00611205
chr16:15950891-15951233	Intestine	0.006106058
chr7:2558890-2559142	Stomach	0.006096841
chr1:116185080-116185655	Bladder	0.006087251
chr7:100136448-100137016	Esophagus	0.006081482
chr2:28614929-28615230	Liver	0.006079649
chr14:105559939-105560302	Liver	0.006068961
chr15:78799488-78800167	Thymus	0.006067465
chr22:28315831-28315980	Heart	0.006060659
chr5:157171129-157171540	Lung	0.006050713
chr1:156307510-156308110	Thymus	0.006047947
chr8:80677482-80677833	Colon	0.006037923
chr4:56502062-56502305	Liver	0.006021598
chr11:128563026-128563174	Liver	0.00601193
chr10:127407978-127408542	Bladder	0.00597006
chr7:2884123-2884386	Gastric	0.005969514
chr3:157827915-157828373	Colon	0.005967739
chr3:195361660-195361752	Spleen	0.005955631
chr21:45660911-45661209	Bladder	0.005949627
chr16:68554558-68554857	Colon	0.005941776
chr19:47852603-47853096	Vessel	0.005927704
chr3:43147385-43147655	Pancreas	0.005878902
chr15:40886048-40886710	Esophagus	0.005864558
chr10:74856501-74856958	Lung	0.005855294
chr12:65672209-65672557	Colon	0.005850364
chr8:128748969-128749597	Stomach	0.005843452
chr1:101360966-101361255	Gastric	0.005839832
chr5:148724861-148725560	Thymus	0.005824535
chr17:46894677-46894842	Gastric	0.005823108
chr4:7070138-7070522	Thymus	0.005822622
chr8:37707116-37707627	Stomach	0.005816408
chr17:47270105-47270602	Ovary	0.005809427
chr2:198365286-198365807	Ovary	0.005803405
chr8:23572124-23572307	Intestine	0.005795642
chr19:57922395-57922723	Bladder	0.005787227
chr19:58038623-58039034	Intestine	0.00578387
chr5:60140201-60140424	Esophagus	0.005781802
chr9:78505050-78505926	Intestine	0.005772076
chr10:21806135-21806573	Intestine	0.005765568
chr1:16174705-16175026	Heart	0.005764752
chr9:99329033-99329323	Brain	0.005761692
chr6:159290914-159291176	Brain	0.005743352
chr3:32858357-32858959	Vessel	0.005742608
chr9:82187148-82187577	Liver	0.005740074
chr13:48878295-48878674	Stomach	0.005731256
chr19:45842022-45842136	Gastric	0.005727222
chr6:80714244-80714602	Fat cell	0.00571389
chr16:4784220-4784756	Thymus	0.005695835
chr1:45671901-45672595	Pancreas	0.005687918
chr15:45695380-45695867	Thymus	0.005687671
chr16:74441025-74441069	Lung	0.005677779
chr19:18058437-18058831	Thymus	0.005670848
chr16:67877008-67877249	Pancreas	0.005666308
chr3:12525807-12526494	Lung	0.005660372
chr5:98108857-98109240	Intestine	0.005651227
chr2:46524996-46525500	Thymus	0.005647318
chr2:30369747-30370007	Brain	0.005647232
chr17:9549097-9549326	Bladder	0.005635156
chr1:182808919-182809412	Bladder	0.005634377
chr7:39991299-39991652	Thymus	0.005629801
chr7:75543933-75544418	Ovary	0.005605292
chr1:180198644-180199022	Thymus	0.005586964
chr19:3556937-3557439	Esophagus	0.005582844
chr11:64889136-64890165	Bladder	0.005576411
chr17:57297959-57298638	Thymus	0.005571376
chr3:129159029-129159577	Fat cell	0.005564019
chr4:26321133-26321939	Thymus	0.005560179
chr1:159750714-159750964	Intestine	0.00555122
chr1:11539042-11539357	Esophagus	0.005548568
chr4:42658135-42658503	Bladder	0.005542804
chr10:13203478-13203764	Pancreas	0.005540665
chr13:32889514-32889898	Gastric	0.005534569
chr5:139422530-139423141	Thymus	0.005525509
chr11:13689815-13690463	Pancreas	0.00550322
chr6:101329118-101329435	Brain	0.00549689
chr17:40074503-40075291	Bladder	0.005475339
chr11:85338794-85339904	Bladder	0.005475029
chr8:23386555-23387233	Stomach	0.005455422
chr20:59828444-59828643	Intestine	0.00544902
chr16:31470390-31470849	Fat cell	0.005444214
chr14:77924142-77925112	Bladder	0.005444178
chr16:29827778-29828406	Esophagus	0.005442536
chr9:114424306-114424852	Pancreas	0.005432027
chr19:54974643-54975130	Bladder	0.005428619
chr16:66914147-66914584	Vessel	0.005421141
chr15:74666193-74666714	Thymus	0.005420094
chr9:137028674-137029301	Intestine	0.005416688
chr20:61603725-61603863	Heart	0.005413916
chr17:45918149-45918598	Esophagus	0.00541359
chr10:22726184-22726589	Stomach	0.005402428
chr5:157097994-157098556	Thymus	0.00540026
chr12:132313361-132313450	Pancreas	0.005393718
chr7:101460700-101460975	Esophagus	0.005393582
chr19:44455276-44455572	Spleen	0.005383277
chr15:66995670-66996405	Colon	0.005380059
chr19:14530180-14530540	Kidney	0.005376523
chr8:22926380-22926861	Esophagus	0.005369888
chr17:8126315-8126903	Esophagus	0.005365427
chr3:52719999-52720642	Spleen	0.005363846
chr6:36410641-36411346	Pancreas	0.005360894
chr1:182758489-182759034	Stomach	0.005350128
chr4:96470849-96471145	Gastric	0.005348491
chr15:59063608-59064285	Thymus	0.005347082
chr12:5019365-5019619	Thymus	0.005312159
chr21:34099479-34100137	Stomach	0.005311595
chr4:141677868-141678165	Colon	0.005308276
chr15:41952644-41952982	Esophagus	0.005292431
chr11:111473241-111473770	Stomach	0.005268737
chr5:75379064-75379455	Liver	0.00526799
chr2:66661118-66661463	Colon	0.005257238
chr3:10289911-10290892	Stomach	0.005257069
chr17:19084793-19085113	Pancreas	0.005221068
chr15:40574489-40574624	Bladder	0.005219538
chr6:159125346-159125581	muscle	0.005211144
chr3:123752706-123752930	Esophagus	0.005187711
chr1:151483321-151483698	Pancreas	0.005181135
chr3:23959126-23959619	Gastric	0.005178151
chr4:4249718-4250258	Heart	0.005175217
chr12:4647687-4648273	Ovary	0.005162455
chr10:126490174-126490676	Thymus	0.005149067
chr2:109745182-109745724	Thymus	0.005136649
chr6:134496764-134496956	Brain	0.005126918
chr12:107713295-107713526	Colon	0.005119804
chr6:32821858-32822327	Pancreas	0.005099159
chr2:26466723-26467508	Bladder	0.005085012
chr17:43047732-43047918	Pancreas	0.005084498
chr3:128879942-128880629	Ovary	0.005084287
chr2:242576745-242577151	Heart	0.005079089
chr19:10811930-10812377	Pancreas	0.005076947
chr14:59654600-59655646	Ovary	0.005065174
chr1:20959910-20960455	Vessel	0.005060817
chr14:59931684-59931921	Heart	0.005060188
chr19:37157705-37158271	Ovary	0.00505652
chr5:157002113-157002662	Bladder	0.005053686
chr2:36583517-36583914	Bladder	0.005053479
chr16:67218350-67218474	Kidney	0.005033867
chr16:30406568-30407345	Thymus	0.005015751
chr16:30389648-30390056	Spleen	0.005007663
chr8:10873121-10873551	Stomach	0.005007182
chr8:67341345-67342478	Thymus	0.004997881
chr3:105088241-105088866	Fat cell	0.004989774
chr15:91260384-91260764	Vessel	0.004982487
chr14:103801361-103801794	Liver	0.004980492
chr17:40950724-40950922	Thymus	0.004977481
chr1:95391924-95392239	Lung	0.004975317
chr2:120301961-120302198	Esophagus	0.004974223
chr10:71992278-71992582	Heart	0.004970632
chr12:6961449-6962061	Thymus	0.004969413
chr4:71705049-71705654	Pancreas	0.004968951
chr17:59477202-59477494	Intestine	0.004965324
chr11:65626309-65626983	Lung	0.004961427
chr13:111268234-111268682	Colon	0.004959439
chr16:28962487-28963099	Stomach	0.004945606
chr18:51884274-51885092	Esophagus	0.004942419
chr4:148538422-148538991	Thymus	0.004921187
chr1:163291774-163292019	Esophagus	0.004906293
chr20:59827997-59828105	Gastric	0.004891179
chr20:60757624-60758120	Ovary	0.004880986
chr6:27655609-27656142	Gastric	0.004880097
chr16:19729848-19730139	Pancreas	0.004879117
chr19:37708815-37709472	Bladder	0.004862259
chr17:61678154-61678538	Ovary	0.004859162
chr11:32914960-32915376	Colon	0.004838039
chr16:68298573-68299101	Gastric	0.004829959
chr17:73267761-73268108	Lung	0.004826296
chr7:148844549-148845661	Pancreas	0.004822422
chr18:5237378-5237857	Stomach	0.004821112
chr19:36193239-36193622	Bladder	0.004806145
chr1:2985214-2985437	Bladder	0.00480278
chr1:207226606-207226894	Esophagus	0.004796372
chr22:24552363-24553223	Brain	0.004793912
chr7:140772871-140772993	Fat cell	0.004791387
chr22:46431522-46431711	Intestine	0.004788864
chr9:37576310-37576657	Lung	0.004773121
chr16:18801463-18801898	Bladder	0.004770293
chr20:2633430-2633742	Liver	0.004765327
chr19:41256436-41257131	Vessel	0.004762517
chr16:21312400-21312746	Liver	0.004744864
chr16:14014222-14014663	Pancreas	0.004742498
chr20:52824403-52825156	Stomach	0.004735121
chr5:139167075-139167760	Esophagus	0.00473316
chr19:17336912-17337539	Colon	0.004728441
chr9:12775520-12775749	Pancreas	0.004717118
chr3:170136430-170136707	Esophagus	0.004697652
chr11:8040450-8040699	Thymus	0.00469717
chr8:123792659-123793106	Thymus	0.004691281
chr11:17099143-17099698	Esophagus	0.004685591
chr3:50649360-50649961	Ovary	0.004678901
chr1:93811633-93811916	Stomach	0.004674525
chr16:28857593-28858106	Pancreas	0.004674509
chr12:81330608-81330775	Esophagus	0.004654656
chr19:55850737-55851381	Vessel	0.004642364
chr3:38496024-38496382	Bladder	0.004633376
chr3:49131547-49132078	Colon	0.004632847
chr18:19192208-19192621	Ovary	0.004631266
chr17:33288255-33288911	Thymus	0.00462319
chr3:155571657-155572140	Pancreas	0.004616121
chr1:226497100-226497352	Colon	0.00459916
chr3:72896872-72897309	Thymus	0.004594916
chr17:18759434-18759831	Spleen	0.004594095
chr2:37458898-37459317	Vessel	0.004593237
chr19:2235465-2236061	Esophagus	0.004593197
chr10:72972900-72973367	Esophagus	0.004593071
chr6:52929828-52930504	Pancreas	0.004590285
chr17:56833391-56833892	muscle	0.004580058
chr1:154946973-154947872	Ovary	0.004574637
